#mrk	kap	num	dos	ind	trd
h.0	ho		oa_7	NULL	NULL
h.0.konsonanto	ho		oa_7	NULL	NULL
ha.0	ha		akkor_de	ha	
ha.0	ha		uv_H	ha	
ha.0	ha		akkor_de	huch	
ha.0	ha		uv_H	huch	
ha.0	ha		akkor_de	ach	
ha.0	ha		uv_H	ach	
ha.0.KOMUNE	ha		akkor_de	ha	
ha.0.KOMUNE	ha		uv_H	ha	
ha.0.KOMUNE	ha		akkor_de	huch	
ha.0.KOMUNE	ha		uv_H	huch	
ha.0.KOMUNE	ha		akkor_de	ach	
ha.0.KOMUNE	ha		uv_H	ach	
ha.00	ha ha		NULL	NULL	NULL
ha.00.KOMUNE	ha ha	2	NULL	NULL	NULL
ha.00.emfaze	ha ha	1	NULL	NULL	NULL
habsburg.0oj	Habsburgoj		NULL	NULL	NULL
habsburg.0oj.dinastio	Habsburgoj		NULL	Habsburg	
haciend.0o	haciendo		NULL	NULL	NULL
haciend.0o.AGR	haciendo		NULL	NULL	NULL
hacx.0i	haĉi		NULL	NULL	NULL
hacx.0i.BELA	haĉi	1	NULL	schraffieren	
hacx.0i.BELA	haĉi	1	NULL	stricheln	
hacx.0i.MED	haĉi	2	NULL	NULL	NULL
hades.0o	Hadeso		NULL	Hades	
hades.0o.MIT	Hadeso		NULL	Hades	
hadis.0o	hadiso		NULL	Hadith	
hadis.0o	hadito		NULL	Hadith	
hadis.0o.ISL	hadiso		NULL	Hadith	
hadis.0o.ISL	hadito		NULL	Hadith	
hadrian.0o	Hadriano		NULL	Hadrian	
hadron.0o	hadrono		NULL	Hadron	
hafni.0o	hafnio		NULL	Hafnium	
hafni.0o.KEM	hafnio		NULL	Hafnium	
hag.H0o	Hago		NULL	Den Haag	
hagad.0o	Hagado		NULL	NULL	NULL
hagad.0o.JUD	Hagado		NULL	NULL	NULL
hagiografi.0o	hagiografio		NULL	Hagiographie	
hagx.0o	haĝo		NULL	Haddsch	
hagx.0o.ISL	haĝo		NULL	Haddsch	
hagx.0ulo	haĝulo		NULL	Haddschi	
hagx.0ulo	haĝulo		NULL	Hadschi	
hagx.0ulo	haĝulo		NULL	Hadji	
hagx.0ulo	haĝulo		NULL	Hajji	
hagx.0ulo.ISL	haĝulo		NULL	Haddschi	
hagx.0ulo.ISL	haĝulo		NULL	Hadschi	
hagx.0ulo.ISL	haĝulo		NULL	Hadji	
hagx.0ulo.ISL	haĝulo		NULL	Hajji	
haiti.0o	Haitio		NULL	NULL	NULL
haiti.0o.sxtato	Haitio		NULL	Haiti	
hajderabad.0o	Hajderabado		NULL	Hyderabad	
hajderabad.0o.barata	Hajderabado	1	NULL	Hyderabad	
hajderabad.0o.pakistana	Hajderabado	2	NULL	Hyderabad	
hajduk.0o	hajduko		NULL	NULL	NULL
hajduk.0o.MIL	hajduko		NULL	NULL	NULL
hajfong.0o	Hajfongo		NULL	NULL	NULL
hajfong.0o.havenurbo	Hajfongo		NULL	Haiphong	
hajk.0o	hajko		NULL	Haiku	
hajl.0ero	hajlero		NULL	Hagelkorn	
hajl.0eto0negxo	hajleto		NULL	Eiskorn	
hajl.0eto0negxo	hajlneĝo		NULL	Eiskorn	
hajl.0i	hajli		NULL	hageln	
hajl.0o	hajlo		NULL	Hagel	
hak.0ado	hakado		NULL	Hacken	
hak.0ado.KOMUNE	hakado		NULL	Hacken	
hak.0i	haki		ekz_34	NULL	NULL
hak.0i.difekti	haki	3	ekz_34	NULL	NULL
hak.0i.maldelikate	haki	2	ekz_34	NULL	NULL
hak.0i.trancxi	haki	1	ekz_34	hacken	
hak.0ilo	hakilo		uv_H	NULL	NULL
hak.0ilo.diversforma	hakilo	2	uv_H	NULL	NULL
hak.0ilo.klingo	hakilo	1	uv_H	Axt	
hak.0ilo.klingo	hakilo	1	uv_H	Beil	
hak.0o	hako		NULL	Schlag	(Axt-)Schlag
hak.0o.KOMUNE	hako		NULL	Schlag	(Axt-)Schlag
hak.batal0ilo	batalhakilo		NULL	NULL	NULL
hak.batal0ilo.ARM	batalhakilo		NULL	NULL	NULL
hak.brik0ilo	brikhakilo		NULL	NULL	NULL
hak.brik0ilo.KOMUNE	brikhakilo		NULL	NULL	NULL
hak.cxirkaux0i	ĉirkaŭhaki		NULL	NULL	NULL
hak.cxirkaux0i.KOMUNE	ĉirkaŭhaki		NULL	NULL	NULL
hak.de0i	dehaki		NULL	NULL	NULL
hak.de0i.KOMUNE	dehaki		NULL	NULL	NULL
hak.ligno0isto	lignohakisto		NULL	Holzfäller	
hak.ligno0isto	arbohakisto		NULL	Holzfäller	
hakam.0o	hakamo		NULL	NULL	NULL
hakam.0o.TEKS	hakamo		NULL	NULL	NULL
hal.0o	halo		NULL	Halle	
hal.0o.cxambrego	halo	2	NULL	Halle	
hal.0o.konstruajxo	halo	1	NULL	Halle	
hal.enir0o	enirhalo		NULL	NULL	NULL
hal.enir0o.ARKI	enirhalo		NULL	NULL	NULL
hal.fest0o	festhalo		NULL	NULL	NULL
hal.fest0o.ARKI	festhalo		NULL	NULL	NULL
hal.sport0o	sporthalo		NULL	NULL	NULL
hal.sport0o.ARKI	sporthalo		NULL	NULL	NULL
haladz.0a	haladza		NULL	verräuchert	
haladz.0a	haladza		NULL	miefig	
haladz.0a	haladza		NULL	muffig	
haladz.0i	haladzi		NULL	ausdünsten	
haladz.0i	haladzi		NULL	qualmen	
haladz.0i	haladzi		NULL	miefen	
haladz.0o	haladzo		NULL	Ausdünstung	
haladz.0o	haladzo		NULL	Qualm	
haladz.0o	haladzo		NULL	Luft	schlechte Luft
haladz.0o	haladzo		NULL	Mief	
halahx.0o	Halaĥo		NULL	NULL	NULL
halahx.0o.JUD	Halaĥo		NULL	NULL	NULL
halal.0a	halala		NULL	halal	
halal.0a.ISL	halala		NULL	halal	
halangx.0o	halanĝo		NULL	NULL	NULL
halangx.0o.KOMUNE	halanĝo		NULL	NULL	NULL
haleba.0o	halebardo		oa_2	Hellebarde	
halelu.0	haleluja		NULL	halleluja	
halep.0o	Halepo		NULL	Aleppo	
halep.0o	Alepo		NULL	Aleppo	
haliaet.0o	haliaeto		NULL	Seeadler	
halifaks.0o	Halifakso		NULL	Halifax	
haliot.0o	halioto		NULL	Seeohren	
haliot.0o	halioto		NULL	Abalone	
haliot.0o.ZOO	halioto		NULL	Seeohren	
haliot.0o.ZOO	halioto		NULL	Abalone	
halo.0o	haloo		NULL	NULL	NULL
halo.0o.KOMUNE	haloo		NULL	NULL	NULL
halo.kontraux0ilo	kontraŭhaloilo		NULL	NULL	NULL
halo.kontraux0ilo.FOT	kontraŭhaloilo		NULL	NULL	NULL
haloge.0o	halogeno		NULL	Halogen	
haloge.0o	halogeno		NULL	Salzbildner	
haloven.0o	Haloveno		NULL	Halloween	
haloven.0o	Halovino		NULL	Halloween	
haloven.0o.KAL	Haloveno		NULL	Halloween	
haloven.0o.KAL	Halovino		NULL	Halloween	
halt.0	halt!		NULL	halt!	
halt.0	halt!		NULL	stopp!	
halt.0.haltu	halt!		NULL	halt!	
halt.0.haltu	halt!		NULL	stopp!	
halt.0adi	haltadi		NULL	Halten	
halt.0adi	haltadi		NULL	Stehen	
halt.0adi.KOMUNE	haltadi		NULL	Halten	
halt.0adi.KOMUNE	haltadi		NULL	Stehen	
halt.0ejo	haltejo		NULL	Haltestelle	
halt.0ejo	haltejo		NULL	Haltepunkt	
halt.0ejo	haltejo		NULL	Halteplatz	
halt.0ejo.KOMUNE	haltejo		NULL	Haltestelle	
halt.0ejo.KOMUNE	haltejo		NULL	Haltepunkt	
halt.0ejo.KOMUNE	haltejo		NULL	Halteplatz	
halt.0i	halti		NULL	halten	(an)halten
halt.0i	halti		NULL	anhalten	
halt.0i.KOMUNE	halti		NULL	halten	(an)halten
halt.0i.KOMUNE	halti		NULL	anhalten	
halt.0igi	haltigi		NULL	anhalten	(jmd.) anhalten
halt.0igi	haltigi		NULL	stoppen	(jmd.) stoppen
halt.0igi	haltigi		NULL	unterbrechen	(jmd.) unterbrechen
halt.0igi.KOMUNE	haltigi	1	NULL	anhalten	(jmd.) anhalten
halt.0igi.KOMUNE	haltigi	1	NULL	stoppen	(jmd.) stoppen
halt.0igi.KOMUNE	haltigi	1	NULL	unterbrechen	(jmd.) unterbrechen
halt.0igi.senmovigi	haltigi	2	NULL	anhalten	(jmd.) anhalten
halt.0igi.senmovigi	haltigi	2	NULL	stoppen	(jmd.) stoppen
halt.0igi.senmovigi	haltigi	2	NULL	unterbrechen	(jmd.) unterbrechen
halt.0igilo	haltigilo		NULL	Bremse	
halt.0igilo.KOMUNE	haltigilo	1	NULL	Bremse	
halt.0o	halto		NULL	Halten	
halt.0o	halto		NULL	Stoppen	
halt.0o.KOMUNE	halto		NULL	Halten	
halt.0o.KOMUNE	halto		NULL	Stoppen	
halt.antaux0igi	antaŭhaltigi		NULL	verhüten	
halt.antaux0igi.KOMUNE	antaŭhaltigi		NULL	verhüten	
halt.auxtobus0ejo	aŭtobushaltejo		NULL	Bushaltestelle	
halt.auxtobus0ejo	aŭtobusa haltejo		NULL	Bushaltestelle	
halt.auxtobus0ejo.TRA	aŭtobushaltejo		NULL	Bushaltestelle	
halt.auxtobus0ejo.TRA	aŭtobusa haltejo		NULL	Bushaltestelle	
halt.bus0ejo	bushaltejo		NULL	Bushaltestelle	
halt.bus0ejo	busa haltejo		NULL	Bushaltestelle	
halt.bus0ejo.KOMUNE	bushaltejo	1	NULL	Bushaltestelle	
halt.bus0ejo.KOMUNE	busa haltejo	1	NULL	Bushaltestelle	
halt.bus0ejo.TRA	bushaltejo	2	NULL	Bushaltestelle	
halt.bus0ejo.TRA	busa haltejo	2	NULL	Bushaltestelle	
halt.metro0ejo	metrohaltejo		NULL	U-Bahnhof	
halt.metro0ejo	metroa haltejo		NULL	U-Bahnhof	
halt.metro0ejo	metrohaltejo		NULL	U-Bahn-Station	
halt.metro0ejo	metroa haltejo		NULL	U-Bahn-Station	
halt.metro0ejo.TRA	metrohaltejo		NULL	U-Bahnhof	
halt.metro0ejo.TRA	metroa haltejo		NULL	U-Bahnhof	
halt.metro0ejo.TRA	metrohaltejo		NULL	U-Bahn-Station	
halt.metro0ejo.TRA	metroa haltejo		NULL	U-Bahn-Station	
halt.ne0igebla	nehaltigebla		NULL	NULL	NULL
halt.ne0igebla.KOMUNE	nehaltigebla		NULL	NULL	NULL
halt.sen0a	senhalta		NULL	ununterbrochen	
halt.sen0a	senhalta		NULL	Unterbrechung	ohne Unterbrechung
halt.sen0a	senhalta		NULL	durchgehend	
halt.sen0a.KOMUNE	senhalta		NULL	ununterbrochen	
halt.sen0a.KOMUNE	senhalta		NULL	Unterbrechung	ohne Unterbrechung
halt.sen0a.KOMUNE	senhalta		NULL	durchgehend	
halter.0ego	halterego		NULL	Langhantel	
halter.0o	haltero		NULL	Hantel	
halter.0o.ZOO	haltero	2	NULL	Hantel	
halter.0o.ZOO	haltero	2	NULL	Haltere	
haluci.0a	halucina		NULL	halluzinatorisch	
haluci.0a	halucina		NULL	Sinnestäuschung	auf einer Sinnestäuschung beruhend
haluci.0a	halucina		NULL	wahrnehmungsgestört	
haluci.0a	halucina		NULL	Wahn-	
haluci.0a.MED	halucina		NULL	halluzinatorisch	
haluci.0a.MED	halucina		NULL	Sinnestäuschung	auf einer Sinnestäuschung beruhend
haluci.0a.MED	halucina		NULL	wahrnehmungsgestört	
haluci.0a.MED	halucina		NULL	Wahn-	
haluci.0i	halucini		NULL	Halluzinationen hervorrufen	
haluci.0i	halucini		NULL	Sinnestäuschungen verursachen	
haluci.0i.hanti	halucini	2	NULL	Halluzinationen hervorrufen	
haluci.0i.hanti	halucini	2	NULL	Sinnestäuschungen verursachen	
haluci.0i.sperti	halucini	1	NULL	halluzinieren	
haluci.0i.sperti	halucini	1	NULL	Halluzinationen hervorrufen	
haluci.0i.sperti	halucini	1	NULL	Sinnestäuschungen verursachen	
haluci.0o	halucino		NULL	Halluzination	
haluci.0o	halucino		NULL	Sinnestäuschung	
haluci.0o	halucino		NULL	Wahrnehmungsstörung	
haluci.0o	halucino		NULL	Wahnvorstellung	
haluci.0o	halucino		NULL	Einbildung	krankhafte Einbildung
haluci.0o.MED	halucino		NULL	Halluzination	
haluci.0o.MED	halucino		NULL	Sinnestäuschung	
haluci.0o.MED	halucino		NULL	Wahrnehmungsstörung	
haluci.0o.MED	halucino		NULL	Wahnvorstellung	
haluci.0o.MED	halucino		NULL	Einbildung	krankhafte Einbildung
haluci.0ulo	halucinulo		NULL	Leidender	an Halluzinationen Leidender
haluci.0ulo	halucinulo		NULL	Leidender	an Sinnestäuschung Leidender
haluci.0ulo	halucinulo		NULL	Wahrnehmungsgestörter	
haluci.0ulo	halucinulo		NULL	Spinner	
haluci.0ulo.MED	halucinulo		NULL	Leidender	an Halluzinationen Leidender
haluci.0ulo.MED	halucinulo		NULL	Leidender	an Sinnestäuschung Leidender
haluci.0ulo.MED	halucinulo		NULL	Wahrnehmungsgestörter	
haluci.0ulo.MED	halucinulo		NULL	Spinner	
halucinaci.0o	halucinacio		NULL	Halluzination	
halucinaci.0o.halucino	halucinacio		NULL	Halluzination	
haluks.0o	halukso		NULL	großer Zeh	
halva.0o	halvao		NULL	NULL	NULL
halva.0o.KUI	halvao		NULL	NULL	NULL
hamak.0o	hamako		NULL	Hängematte	
hamamelid.0o	hamamelido		NULL	Zaubernuss	
hamamelid.0o.BOT	hamamelido		NULL	Zaubernuss	
haman.0o	Hamano		NULL	Haman	
haman.0o.perso	Hamano		NULL	Haman	
hamburg.H0o	Hamburgo		NULL	Hamburg	
hamburg.H0o.urbo	Hamburgo		NULL	Hamburg	
hamburg.H0o.urbo	Hamburgo		NULL	Hamburg	
hamburg.h0ano	hamburgano		NULL	Hamburger	
hamburger.0o	hamburgero		NULL	Hamburger	
hamburger.0o.KUI	hamburgero		NULL	Hamburger	
hamelen.0o	Hameleno		NULL	Hameln	
hamlet.0o	Hamleto		NULL	Hamlet	
hamlet.0o.rolulo	Hamleto		NULL	Hamlet	
hampsxir.nov0o	Novhampŝiro		NULL	NULL	NULL
hampsxir.nov0o.GEOG	Novhampŝiro		NULL	NULL	NULL
hamstr.0i	hamstri		NULL	hamstern	
hamstr.0i.FIG	hamstri		NULL	hamstern	
hamstr.0o	hamstro		NULL	Hamster	
hamstr.0o.ZOO	hamstro		NULL	Hamster	
hamstr1.0oj	hamstredoj		NULL	Wühler	
hamstr1.0oj	kricetedoj		NULL	Wühler	
hamstr1.0oj	kriketedoj		NULL	Wühler	
hamurab.0o	Hamurabo		NULL	Hammurabi	
hamurab.0o.regx	Hamurabo		NULL	Hammurabi	
hanafism.0o	Hanafismo		NULL	NULL	NULL
hanafism.0o.ISL	Hanafismo		NULL	NULL	NULL
handbal.0isto	handbalisto		NULL	Handballer	
handbal.0isto	handbalisto		NULL	Handballspieler	
handbal.0isto.SPO	handbalisto		NULL	Handballer	
handbal.0isto.SPO	handbalisto		NULL	Handballspieler	
handbal.0o	handbalo		NULL	Handball	
handbal.0o.SPO	handbalo		NULL	Handball	
handikap.0i	handikapi		NULL	behindern	
handikap.0i	handikapi		NULL	benachteiligen	
handikap.0i.malhelpi	handikapi		NULL	behindern	
handikap.0i.malhelpi	handikapi		NULL	benachteiligen	
handikap.0ito	handikapito		NULL	Behinderter	
handikap.0ito	handikapulo		NULL	Behinderter	
handikap.0ito.malhelpito	handikapito		NULL	Behinderter	
handikap.0ito.malhelpito	handikapulo		NULL	Behinderter	
handikap.0o	handikapo		NULL	Behinderung	
handikap.0o	handikapo		NULL	Benachteiligung	
handikap.0o	handikapo		NULL	Handicap	
handikap.0o.malavantagxo	handikapo		NULL	Behinderung	
handikap.0o.malavantagxo	handikapo		NULL	Benachteiligung	
handikap.0o.malavantagxo	handikapo		NULL	Handicap	
hangar.0o	hangaro		oa_8	Hangar	
hangar.0o	hangaro		oa_8	Flughalle	
hangar.0o.AVI	hangaro		oa_8	Hangar	
hangar.0o.AVI	hangaro		oa_8	Flughalle	
hanggxoux.0o	Hangĝoŭo		NULL	NULL	NULL
hanibal.0o	Hanibalo		NULL	Hannibal	
hanibal.0o.militestro	Hanibalo		NULL	Hannibal	
hanoj.0o	Hanojo		NULL	Hanoi	
hanovr.0o	Hanovro		NULL	NULL	NULL
hanovr.0o	Hanovero		NULL	NULL	NULL
hanovr.0o.urbo	Hanovro		NULL	Hannover	
hanovr.0o.urbo	Hanovero		NULL	Hannover	
hans.0o	hanso		NULL	Hanse	
hant.0i	hanti		NULL	heimsuchen	
hant.0i	hanti		NULL	spuken	
hant.0i.MAG	hanti		NULL	heimsuchen	
hant.0i.MAG	hanti		NULL	spuken	
haor.0o	haoro		NULL	Haori	
haor.0o.TEKS	haoro		NULL	Haori	
hapaks.0o	hapakso		NULL	Hapax legomenon	
har.0aro	hararo		uv_H	Haar	
har.0aro	hararo		akkor_fr	Haar	
har.0aro	hararo		akkor_de	Haar	
har.0aro.FRIZ	hararo	1	uv_H	Haar	
har.0aro.FRIZ	hararo	1	akkor_fr	Haar	
har.0aro.FRIZ	hararo	1	akkor_de	Haar	
har.0aro.peruko	hararo	2	uv_H	Perücke	
har.0aro.peruko	hararo	2	akkor_fr	Perücke	
har.0aro.peruko	hararo	2	akkor_de	Perücke	
har.0aro.peruko	hararo	2	uv_H	Haar	
har.0aro.peruko	hararo	2	akkor_fr	Haar	
har.0aro.peruko	hararo	2	akkor_de	Haar	
har.0ego	harego		uv_H	Borste	
har.0ego.ZOO	harego		uv_H	Borste	
har.0lako	harlako		NULL	NULL	NULL
har.0lako	harŝprucaĵo		NULL	NULL	NULL
har.0lako.KOS	harlako		NULL	NULL	NULL
har.0lako.KOS	harŝprucaĵo		NULL	NULL	NULL
har.0ligo	harligo		uv_H	Zopf	
har.0ligo	harligo		akkor_en	Zopf	
har.0o	haro		ekz_31	Haar	
har.0o.BOT	haro	2	ekz_31	Haar	
har.0o.mamulo	haro	1	ekz_31	Haar	
har.0plektajxo	harplektaĵo		NULL	Zopf	
har.0plektajxo.FRIZ	harplektaĵo		NULL	Zopf	
har.0stariga	harstariga		NULL	haarsträubend	
har.0stariga	harhirtiga		NULL	haarsträubend	
har.0stariga.FIG	harstariga		NULL	haarsträubend	
har.0stariga.FIG	harhirtiga		NULL	haarsträubend	
har.berenicaH0aro	Berenica Hararo		NULL	Haar der Berenike	
har.berenicaH0aro.AST	Berenica Hararo		NULL	Haar der Berenike	
har.kol0aro	kolhararo		uv_K	Mähne	
har.kol0aro	kolharoj		uv_K	Mähne	
har.kol0aro.ZOO	kolhararo		uv_K	Mähne	
har.kol0aro.ZOO	kolharoj		uv_K	Mähne	
har.lip0aro	liphararo		uv_L	Oberlippenbarthaare	
har.lip0aro	lipharoj		uv_L	Oberlippenbarthaare	
har.lip0aro	liphararo		uv_L	Schnauzer	
har.lip0aro	lipharoj		uv_L	Schnauzer	
har.lip0aro	liphararo		uv_L	Bart	Bart(haare)
har.lip0aro	lipharoj		uv_L	Bart	Bart(haare)
har.lip0aro.FRIZ	liphararo		uv_L	Oberlippenbarthaare	
har.lip0aro.FRIZ	lipharoj		uv_L	Oberlippenbarthaare	
har.lip0aro.FRIZ	liphararo		uv_L	Schnauzer	
har.lip0aro.FRIZ	lipharoj		uv_L	Schnauzer	
har.lip0aro.FRIZ	liphararo		uv_L	Bart	Bart(haare)
har.lip0aro.FRIZ	lipharoj		uv_L	Bart	Bart(haare)
har.okul0o	okulharo		uv_O	Wimper	
har.okul0o.ANA	okulharo		uv_O	Wimper	
har.sen0a	senhara		NULL	haarlos	
har.sen0a	senhara		NULL	glatzköpfig	
har.sen0a.ANA	senhara		NULL	haarlos	
har.sen0a.ANA	senhara		NULL	glatzköpfig	
har.vang0oj	vangharoj		uv_V	Backenbart	
har.vang0oj.FRIZ	vangharoj		uv_V	Backenbart	
harar.0o	Hararo		NULL	Harare	
harbin.0o	Harbino		NULL	NULL	NULL
harc.0o	Harco		NULL	Harz	
harc.0o.montaro	Harco		NULL	Harz	
hard.0ado	hardado		NULL	NULL	NULL
hard.0ado.KOMUNE	hardado		NULL	Härtung	
hard.0i	hardi		NULL	NULL	NULL
hard.0i.FIG	hardi	3	NULL	abhärten	
hard.0i.FIG	hardi	3	NULL	verhärten	
hard.0i.TEK	hardi	1	NULL	härten	
hard.0i.malmoligi	hardi	2	NULL	aushärten	
hard.0igxi	hardiĝi		NULL	NULL	NULL
hard.0igxi.KOMUNE	hardiĝi		NULL	verhärten	sich verhärten
hard.0iteco	harditeco		NULL	Härte	
hard.0iteco	hardeco		NULL	Härte	
hard.0iteco.KOMUNE	harditeco		NULL	Härte	
hard.0iteco.KOMUNE	hardeco		NULL	Härte	
hard.mal0i	malhardi		NULL	erweichen	
hard.mal0i	malhardi		NULL	schwächen	
hard.mal0i.TEK	malhardi	1	NULL	weichglühen	
hard.mal0i.TEK	malhardi	1	NULL	erweichen	
hard.mal0i.TEK	malhardi	1	NULL	schwächen	
harem.0o	haremo		oa_2	Harem	
harem.0o.ejo	haremo	1	oa_2	Harem	
harem.0o.inaro	haremo	2	oa_2	Harem	
harian.0o	Hariano		NULL	Haryana	
harian.0o	Harjano		NULL	Haryana	
harian.0o.GEOG	Hariano		NULL	Haryana	
harian.0o.GEOG	Harjano		NULL	Haryana	
haring.0o	haringo		NULL	Hering	
harlem.H0o	Harlemo		NULL	Harlem	
harlem.H0o.nl	Harlemo	1	NULL	Harlem	
harlem.H0o.us	Harlemo	2	NULL	Harlem	
harmon.0a	harmona		NULL	NULL	NULL
harmon.0a.gxenerale	harmona	1	NULL	NULL	NULL
harmon.0o	harmono		NULL	Harmonische	
harmon.0o	harmono		NULL	Oberton	
harmon1.0a	harmonia		NULL	harmonisch	
harmon1.0a	harmonia		NULL	wohlklingend	
harmon1.0a	harmonia		NULL	einhellig	
harmon1.0a	harmonia		NULL	einträchtig	
harmon1.0a	harmonia		NULL	ausgewogen	
harmon1.0a.KOMUNE	harmonia		NULL	harmonisch	
harmon1.0a.KOMUNE	harmonia		NULL	wohlklingend	
harmon1.0a.KOMUNE	harmonia		NULL	einhellig	
harmon1.0a.KOMUNE	harmonia		NULL	einträchtig	
harmon1.0a.KOMUNE	harmonia		NULL	ausgewogen	
harmon1.0i	harmonii		NULL	harmonieren	
harmon1.0i	harmonii		NULL	Einklang	in Einklang sein
harmon1.0i.KOMUNE	harmonii		NULL	harmonieren	
harmon1.0i.KOMUNE	harmonii		NULL	Einklang	in Einklang sein
harmon1.0igi	harmoniigi		NULL	harmonisieren	
harmon1.0igi	harmoniigi		NULL	Einklang	in Einklang bringen
harmon1.0igi.KOMUNE	harmoniigi		NULL	harmonisieren	
harmon1.0igi.KOMUNE	harmoniigi		NULL	Einklang	in Einklang bringen
harmon1.0o	harmonio		NULL	Harmonie	
harmon1.0o	harmonio		NULL	Gleichklang	
harmon1.0o	harmonio		NULL	Zusammenklang	
harmon1.0o.arangxo	harmonio	1	NULL	Harmonie	
harmon1.0o.arangxo	harmonio	1	NULL	Gleichklang	
harmon1.0o.arangxo	harmonio	1	NULL	Zusammenklang	
harmon1.0o.paco	harmonio	2	NULL	Eintracht	
harmon1.0o.paco	harmonio	2	NULL	Einhelligkeit	
harmon1.0o.paco	harmonio	2	NULL	Harmonie	
harmon1.0o.paco	harmonio	2	NULL	Gleichklang	
harmon1.0o.paco	harmonio	2	NULL	Zusammenklang	
harmon1.mal0o	malharmonio		NULL	Missklang	
harmon1.mal0o	disharmonio		NULL	Missklang	
harmon1.mal0o	malharmonio		NULL	Dissonanz	
harmon1.mal0o	disharmonio		NULL	Dissonanz	
harmon1.mal0o	malharmonio		NULL	Missstimmung	
harmon1.mal0o	disharmonio		NULL	Missstimmung	
harmon1.mal0o	malharmonio		NULL	Dissens	
harmon1.mal0o	disharmonio		NULL	Dissens	
harmon1.mal0o	malharmonio		NULL	Zwietracht	
harmon1.mal0o	disharmonio		NULL	Zwietracht	
harmon1.mal0o.FIG	malharmonio		NULL	Missklang	
harmon1.mal0o.FIG	disharmonio		NULL	Missklang	
harmon1.mal0o.FIG	malharmonio		NULL	Dissonanz	
harmon1.mal0o.FIG	disharmonio		NULL	Dissonanz	
harmon1.mal0o.FIG	malharmonio		NULL	Missstimmung	
harmon1.mal0o.FIG	disharmonio		NULL	Missstimmung	
harmon1.mal0o.FIG	malharmonio		NULL	Dissens	
harmon1.mal0o.FIG	disharmonio		NULL	Dissens	
harmon1.mal0o.FIG	malharmonio		NULL	Zwietracht	
harmon1.mal0o.FIG	disharmonio		NULL	Zwietracht	
harmon2.0o	harmoniko		oa_2	NULL	NULL
harmon2.0o.SCI	harmoniko	2	oa_2	Harmonielehre	
harmon2.0o.muzikilo	harmoniko	1	oa_2	Hamonika	
harmon2.busx0o	buŝharmoniko		NULL	Mundharmonika	
harmon2.busx0o	blovharmoniko		NULL	Mundharmonika	
harmon2.frap0o	frapharmoniko		NULL	Xylofon	
harmon2.tir0o	tirharmoniko		NULL	Ziehharmonika	
harmon2.tir0o	tirharmoniko		NULL	Akkordeon	
harmon2.tir0o	tirharmoniko		NULL	Handzuginstrument	
harmon3.0o	harmoniumo		oa_2	Harmonium	
harmon3.0o.MUZ	harmoniumo		oa_2	Harmonium	
harnis.0o	harniso		NULL	Geschirr	Geschirr (Zugtier)
harnis.0o	harniso		NULL	Pferdeharnisch	
harnis.0o.RAJ	harniso		NULL	Geschirr	Geschirr (Zugtier)
harnis.0o.RAJ	harniso		NULL	Pferdeharnisch	
harold.0o	Haroldo		NULL	Harald	
harold.0o.NOM	Haroldo		NULL	Harald	
harp.0i	harpi		NULL	spielen	Harfe spielen
harp.0o	harpo		NULL	Harfe	
harp.0o.MUZ	harpo		NULL	Harfe	
harpal.0o	harpalo		NULL	Schnellläufer	
harpi.0o	harpio		oa_2	NULL	NULL
harpi.0o.MIT	harpio	1	oa_2	Harpyie	
harpi.0o.ZOO	harpio	2	oa_2	Harpyie	
harpi.0o.virino	harpio	3	oa_2	NULL	NULL
harpun.0i	harpuni		NULL	harpunieren	
harpun.0o	harpuno		NULL	Harpune	
hasan.0o	Hasano		NULL	NULL	NULL
hasan.0o	Hasan		NULL	NULL	NULL
hasan.0o.NOM	Hasano		NULL	NULL	NULL
hasan.0o.NOM	Hasan		NULL	NULL	NULL
hasi.0o	hasio		NULL	Hassium	
hast.0a	hasta		NULL	hastig	
hast.0a	hasta		NULL	hastig	
hast.0a	hasta		NULL	übereilt	
hast.0a.KOMUNE	hasta		NULL	hastig	
hast.0a.KOMUNE	hasta		NULL	hastig	
hast.0a.KOMUNE	hasta		NULL	übereilt	
hast.0ema	hastema		NULL	eilig	
hast.0ema.KOMUNE	hastema		NULL	eilig	
hast.0i	hasti		NULL	hasten	
hast.0i	hasti		NULL	übereilen	
hast.0i.KOMUNE	hasti		NULL	hasten	
hast.0i.KOMUNE	hasti		NULL	übereilen	
hast.0igi	hastigi		NULL	antreiben	
hast.0o	hasto		NULL	Hast	
hast.0o	hasto		NULL	Übereile	
hast.0o.KOMUNE	hasto		NULL	Hast	
hast.0o.KOMUNE	hasto		NULL	Übereile	
hast.mal0a	malhasta		NULL	gemächlich	
hast.mal0a	senhasta		NULL	gemächlich	
hast.mal0a	malhasta		NULL	Ruhe	in Ruhe
hast.mal0a	senhasta		NULL	Ruhe	in Ruhe
hast.mal0a	malhasta		NULL	entspannt	
hast.mal0a	senhasta		NULL	entspannt	
hast.mal0a.KOMUNE	malhasta		NULL	gemächlich	
hast.mal0a.KOMUNE	senhasta		NULL	gemächlich	
hast.mal0a.KOMUNE	malhasta		NULL	Ruhe	in Ruhe
hast.mal0a.KOMUNE	senhasta		NULL	Ruhe	in Ruhe
hast.mal0a.KOMUNE	malhasta		NULL	entspannt	
hast.mal0a.KOMUNE	senhasta		NULL	entspannt	
