#mrk	kap	num	dos	ind	trd
f.0	fo		oa_7	NULL	NULL
f.0.konsonanto	fo		oa_7	NULL	NULL
fab.0eto	fabeto		NULL	Gartenbohne	
fab.0eto	fabeto		NULL	Grüne Bohne	
fab.0eto	fabeto		NULL	Schnittbohne	
fab.0eto	fabeto		NULL	Fisole	
fab.0o	fabo		NULL	NULL	NULL
fab.0o.BOT	fabo	2	NULL	Pferdebohne	
fab.0o.BOT	fabo	2	NULL	Saubohne	
fab.0o.semo	fabo	1	NULL	Bohne	Bohne (Samen)
fabac.0oj	fabacoj		NULL	Schmetterlingsblütengewächse	
fabac.0oj.BOT	fabacoj		NULL	Schmetterlingsblütengewächse	
fabel.0a	fabela		NULL	märchenhaft	
fabel.0a	fabela		NULL	sagenhaft	
fabel.0a	fabela		NULL	fabelhaft	
fabel.0a.BELE	fabela	1	NULL	märchenhaft	
fabel.0a.BELE	fabela	1	NULL	sagenhaft	
fabel.0a.BELE	fabela	1	NULL	fabelhaft	
fabel.0a.FIG	fabela	2	NULL	märchenhaft	
fabel.0a.FIG	fabela	2	NULL	sagenhaft	
fabel.0a.FIG	fabela	2	NULL	fabelhaft	
fabel.0ajxo	fabelaĵo		NULL	Märchen	Märchen (Unmögliches)
fabel.0ajxo	fabelaĵo		NULL	Fantasie	Fantasie (Unmögliches)
fabel.0aro	fabelaro		NULL	Märchensammlung	
fabel.0aro.BELE	fabelaro		NULL	Märchensammlung	
fabel.0o	fabelo		NULL	Märchen	
fabel.0o	fabelo		NULL	Sage	
fabel.0o.BELE	fabelo	1	NULL	Märchen	
fabel.0o.BELE	fabelo	1	NULL	Sage	
fabel.0o.FIG	fabelo	2	NULL	Märchen	
fabel.0o.FIG	fabelo	2	NULL	Sage	
fabi.0o	Fabio		NULL	NULL	NULL
fabi.0o.NOM	Fabio		NULL	NULL	NULL
fabian.0o	Fabiano		NULL	NULL	NULL
fabian.0o.NOM	Fabiano		NULL	NULL	NULL
fabl.0o	fablo		NULL	Fabel	
fabrici.0o	Fabricio		NULL	NULL	NULL
fabrici.0o.NOM	Fabricio		NULL	NULL	NULL
fabrik.0ado	fabrikado		NULL	Fabrikation	
fabrik.0ado	fabrikado		NULL	Produktion	
fabrik.0ado	fabrikado		NULL	Herstellung	
fabrik.0ado.EKON	fabrikado		NULL	Fabrikation	
fabrik.0ado.EKON	fabrikado		NULL	Produktion	
fabrik.0ado.EKON	fabrikado		NULL	Herstellung	
fabrik.0anto	fabrikanto		NULL	Hersteller	
fabrik.0anto	fabrikanto		NULL	Produzent	
fabrik.0anto	fabrikanto		NULL	Fabrikant	
fabrik.0anto.firmao	fabrikanto	2	NULL	Hersteller	
fabrik.0anto.firmao	fabrikanto	2	NULL	Produzent	
fabrik.0anto.firmao	fabrikanto	2	NULL	Fabrikant	
fabrik.0anto.homo	fabrikanto	1	NULL	Hersteller	
fabrik.0anto.homo	fabrikanto	1	NULL	Produzent	
fabrik.0anto.homo	fabrikanto	1	NULL	Fabrikant	
fabrik.0i	fabriki		NULL	fabrizieren	
fabrik.0i	fabriki		NULL	produzieren	
fabrik.0i	fabriki		NULL	herstellen	
fabrik.0i	fabriki		NULL	anfertigen	
fabrik.0i.EKON	fabriki		NULL	fabrizieren	
fabrik.0i.EKON	fabriki		NULL	produzieren	
fabrik.0i.EKON	fabriki		NULL	herstellen	
fabrik.0i.EKON	fabriki		NULL	anfertigen	
fabrik.0o	fabriko		NULL	Fabrik	
fabrik.0o	fabriko		NULL	Werk	
fabrik.0o.EKON	fabriko		NULL	Fabrik	
fabrik.0o.EKON	fabriko		NULL	Werk	
fabrik.pens0o	pensfabriko		NULL	Denkfabrik	
fabrik.pens0o	pensfabriko		NULL	Forschungsinstitut	
fabrik.pens0o.POL	pensfabriko		NULL	Denkfabrik	
fabrik.pens0o.POL	pensfabriko		NULL	Forschungsinstitut	
fabul.0o	fabulo		NULL	Handlung	Handlung (Erzählkunst)
fabul.0o	fabulo		NULL	Motiv	
fabul.0o	fabulo		NULL	Sujet	
fabul.0o.BELE	fabulo		NULL	Handlung	Handlung (Erzählkunst)
fabul.0o.BELE	fabulo		NULL	Motiv	
fabul.0o.BELE	fabulo		NULL	Sujet	
fac.0o	faco		oa_8	Fläche	
fac.0o.TEK	faco	1	oa_8	Fläche	
fac.0o.pluredro	faco	2	oa_8	Seite	
fac.0o.pluredro	faco	2	oa_8	Seitenfläche	
fac.0o.pluredro	faco	2	oa_8	Fläche	
fac.inter0o	interfaco		NULL	Schnittstelle	
fac.inter0o	interfaco		NULL	Schnittstelle	
fac.inter0o	interfaco		NULL	Interface	
facet.0i	faceti		NULL	schleifen	
facet.0i.TEK	faceti		NULL	schleifen	
facet.0o	faceto		NULL	Facette	
facet.0o	faceto		NULL	Schliff	
facet.0o.TEK	faceto		NULL	Facette	
facet.0o.TEK	faceto		NULL	Schliff	
facet.mult0a	multfaceta		NULL	vielseitig	
facet.mult0a	multfaceta		NULL	vielfältig	
facet.mult0a.FIG	multfaceta		NULL	vielseitig	
facet.mult0a.FIG	multfaceta		NULL	vielfältig	
facil.0a	facila		ekz_18	einfach	
facil.0a	facila		ekz_18	leicht	
facil.0a.eltenebla	facila	2	ekz_18	einfach	
facil.0a.eltenebla	facila	2	ekz_18	leicht	
facil.0a.farebla	facila	1	ekz_18	einfach	
facil.0a.farebla	facila	1	ekz_18	leicht	
facil.0e	facile		NULL	einfach	
facil.0e	facile		NULL	leicht	
facil.0e.elteneble	facile	2	NULL	einfach	
facil.0e.elteneble	facile	2	NULL	leicht	
facil.0e.fareble	facile	1	NULL	einfach	
facil.0e.fareble	facile	1	NULL	leicht	
facil.0igi	faciligi		NULL	vereinfachen	
facil.0igi	faciligi		NULL	erleichtern	
facil.0igi	faciligi		NULL	entlasten	
facil.0igi.farebligi	faciligi	1	NULL	vereinfachen	
facil.0igi.farebligi	faciligi	1	NULL	erleichtern	
facil.0igi.farebligi	faciligi	1	NULL	entlasten	
facil.0igi.mildigi	faciligi	2	NULL	vereinfachen	
facil.0igi.mildigi	faciligi	2	NULL	erleichtern	
facil.0igi.mildigi	faciligi	2	NULL	entlasten	
facil.0igxi	faciliĝi		NULL	NULL	NULL
facil.0igxi.malpeze	faciliĝi	2	NULL	NULL	NULL
facil.0igxi.pene	faciliĝi	1	NULL	NULL	NULL
facil.0pieda	facilpieda		NULL	leichtfüßig	
facil.mal0a	malfacila		NULL	schwer	
facil.mal0a.pena	malfacila	1	NULL	schwierig	
facil.mal0a.pena	malfacila	1	NULL	mühsam	
facil.mal0a.pena	malfacila	1	NULL	schwer	
facil.mal0a.peza	malfacila	2	NULL	ernst	ernst (schwer)
facil.mal0a.peza	malfacila	2	NULL	schwer	
facil.mal0ajxo	malfacilaĵo		NULL	Schwierigkeit	
facil.mal0igi	malfaciligi		NULL	erschweren	
fad.0i	fadi		NULL	NULL	NULL
fad.0i.FIG	fadi		NULL	verblassen	
fad.0o	fado		NULL	Fading	
fad.0o	fado		NULL	Schwankung	Schwankung (Feldstärke)
fad.0o.RAD	fado		NULL	Fading	
fad.0o.RAD	fado		NULL	Schwankung	Schwankung (Feldstärke)
fad1.0o	fado		NULL	Fado	
faden.0aro	fadenaro		NULL	NULL	NULL
faden.0aro.TEKS	fadenaro		NULL	Geflecht	
faden.0ero	fadenero		NULL	NULL	NULL
faden.0ero.TEKS	fadenero		NULL	Faser	
faden.0ero.TEKS	fadenero		NULL	Filament	
faden.0igi	fadenigi		NULL	spinnen	
faden.0igi.TEKS	fadenigi		NULL	spinnen	
faden.0o	fadeno		NULL	NULL	NULL
faden.0o.FIG	fadeno	3	NULL	Faden	
faden.0o.KOMP	fadeno	4	NULL	Thread	
faden.0o.TEK	fadeno	2	NULL	NULL	NULL
faden.0o.TEKS	fadeno	1	NULL	Faden	
faden.dis0igi	disfadenigi		NULL	aufdröseln	
faden.dis0igi.TEKS	disfadenigi		NULL	aufdröseln	
faden.dis0igxi	disfadeniĝi		NULL	NULL	NULL
faden.dis0igxi.TEKS	disfadeniĝi		NULL	NULL	NULL
faden.fisx0o	fiŝfadeno		NULL	NULL	NULL
faden.fisx0o.barbo	fiŝfadeno	2	NULL	Bartel	
faden.fisx0o.sxnuro	fiŝfadeno	1	NULL	Angelschnur	
faden.fisx0o.sxnuro	fiŝfadeno	1	NULL	Angelsehne	
faden.metal0o	metalfadeno		uv_F	Draht	
faden.metal0o	metalfadeno		akkor_en	Draht	
faden.metal0o.TEK	metalfadeno		uv_F	Draht	
faden.metal0o.TEK	metalfadeno		akkor_en	Draht	
faden.pens0o	pensfadeno		NULL	Gedankengang	
faden.pens0o.PSI	pensfadeno		NULL	Gedankengang	
faden.plumbo0o	plumbofadeno		NULL	Lot	
faden.plumbo0o.TEK	plumbofadeno		NULL	Lot	
faden.rugxa0o	ruĝa fadeno		NULL	NULL	NULL
faden.rugxa0o.KOMUNE	ruĝa fadeno		NULL	Roter Faden	
faden.rugxa0o.KOMUNE	ruĝa fadeno		NULL	Roter Faden	
faden.rugxa0o.KOMUNE	ruĝa fadeno		NULL	Grundmotiv	
faden.rugxa0o.KOMUNE	ruĝa fadeno		NULL	Leitgedanke	
faden.rugxa0o.KOMUNE	ruĝa fadeno		NULL	Leitmotiv	
faden.sur0igi	surfadenigi		NULL	auffädeln	
faden.sur0igi.KOMUNE	surfadenigi		NULL	auffädeln	
faden.vel0o	velfadeno		NULL	NULL	NULL
faden.vel0o.MAR	velfadeno		NULL	NULL	NULL
fadu.0o	faduo		NULL	Fado	
fadu.0o.MUZ	faduo		NULL	Fado	
faeton.0o	faetono		NULL	Phaeton	
fag.0o	fago		NULL	Buche	
fagoci.0o	fagocito		NULL	Phagozyten	
fagoci.0o	fagocito		NULL	Fresszellen	
fagopi.0o	fagopiro		NULL	Buchweizen	
fagopi.0o.BOT	fagopiro		NULL	Buchweizen	
fagot.0o	fagoto		oa_4	Fagott	
fagot.0o	fagoto		oa_4	Fagott	
fagot.0o.MUZ	fagoto		oa_4	Fagott	
fagot.0o.MUZ	fagoto		oa_4	Fagott	
faj.0o	fajo		NULL	Faille	
faj.0o	fajo		NULL	Ripsseide	
faj.0o.TEKS	fajo		NULL	Faille	
faj.0o.TEKS	fajo		NULL	Ripsseide	
fajenc.0ajxo	fajencaĵo		NULL	Fayencegegenstand	
fajenc.0ajxo	fajencaĵo		NULL	Tonware	glasierte Tonware
fajenc.0ajxo	fajencaĵo		NULL	Steingut	
fajenc.0ajxo.VAZ	fajencaĵo		NULL	Fayencegegenstand	
fajenc.0ajxo.VAZ	fajencaĵo		NULL	Tonware	glasierte Tonware
fajenc.0ajxo.VAZ	fajencaĵo		NULL	Steingut	
fajenc.0o	fajenco		NULL	NULL	NULL
fajenc.0o.VAZ	fajenco	1	NULL	Fayence	
fajenc.0o.VAZ	fajenco	1	NULL	Ton	glasierter Ton
fajenc.0o.VAZ	fajenco	1	NULL	Steingut	
fajenc.0o.fajencajxo	fajenco	2	NULL	NULL	NULL
fajf.0i	fajfi		ekz_34	pfeifen	
fajf.0i.SON	fajfi		ekz_34	pfeifen	
fajf.0ilego	fajfilego		NULL	Nebelhorn	
fajf.0ilego.SON	fajfilego		NULL	Nebelhorn	
fajf.0ilo	fajfilo		NULL	Pfeife	
fajf.0ilo.MUZ	fajfilo		NULL	Pfeife	
fajf.0o	fajfo		NULL	Pfeifen	
fajf.0o	fajfado		NULL	Pfeifen	
fajf.0o	fajfo		NULL	Pfiff	
fajf.0o	fajfado		NULL	Pfiff	
fajf.0o.SON	fajfo		NULL	Pfeifen	
fajf.0o.SON	fajfado		NULL	Pfeifen	
fajf.0o.SON	fajfo		NULL	Pfiff	
fajf.0o.SON	fajfado		NULL	Pfiff	
fajf.mok0i	mokfajfi		NULL	auspfeifen	
fajf.mok0i.KOMUNE	mokfajfi		NULL	auspfeifen	
fajf.pri0i	prifajfi		NULL	NULL	NULL
fajf.pri0i	fajfi pri		NULL	NULL	NULL
fajf.pri0i.KOMUNE	prifajfi		NULL	NULL	NULL
fajf.pri0i.KOMUNE	fajfi pri		NULL	NULL	NULL
fajl.0ajxo	fajlaĵo		NULL	Feilspäne	
fajl.0ajxo	fajlaĵo		NULL	Feilstaub	
fajl.0ajxo.metala	fajlaĵo		NULL	Feilspäne	
fajl.0ajxo.metala	fajlaĵo		NULL	Feilstaub	
fajl.0i	fajli		NULL	feilen	
fajl.0i.FIG	fajli	2	NULL	feilen	
fajl.0i.FIG	fajli	2	NULL	feilen	
fajl.0i.malkrudigi	fajli	1	NULL	feilen	
fajl.0i.malkrudigi	fajli	1	NULL	feilen	
fajl.0ilo	fajlilo		NULL	Feile	
fajl.0ilo.TEK	fajlilo		NULL	Feile	
fajl1.0o	fajlo		NULL	NULL	NULL
fajl1.0o.KOMP	fajlo		NULL	NULL	NULL
fajn.0a	fajna		NULL	fein	
fajn.0a	fajna		NULL	rein	
fajn.0a.delikata	fajna	2	NULL	fein	
fajn.0a.delikata	fajna	2	NULL	rein	
fajn.0a.rafinita	fajna	1	NULL	fein	
fajn.0a.rafinita	fajna	1	NULL	fein	
fajn.0a.rafinita	fajna	1	NULL	rein	
fajn.pli0a	pli fajna		NULL	feiner	
fajn.pli0a.aro_de_subaroj	pli fajna		NULL	feiner	
fajr.0a	fajra		NULL	NULL	NULL
fajr.0a.rilata	fajra		NULL	NULL	NULL
fajr.0ajxo	fajraĵo		NULL	Feuerwerk	
fajr.0ajxo.PIR	fajraĵo		NULL	Feuerwerk	
fajr.0e	fajre		NULL	feurig	
fajr.0e.maniero	fajre		NULL	feurig	
fajr.0ego	fajrego		NULL	Brand	
fajr.0ego	fajrego		NULL	Großfeuer	
fajr.0ego	fajrego		NULL	Feuersbrunst	
fajr.0ego.incendio	fajrego		NULL	Brand	
fajr.0ego.incendio	fajrego		NULL	Großfeuer	
fajr.0ego.incendio	fajrego		NULL	Feuersbrunst	
fajr.0ejo	fajrejo		NULL	Feuerstelle	
fajr.0ejo.loko	fajrejo		NULL	Feuerstelle	
fajr.0eri	fajreri		NULL	funkeln	
fajr.0eri	fajreri		NULL	Funken	Funken sprühen
fajr.0eri	fajreri		NULL	Funken	Funken schlagen
fajr.0i	fajri		NULL	NULL	NULL
fajr.0i.KOMUNE	fajri	1	NULL	Flammen	in Flammen stehen
fajr.0i.KOMUNE	fajri	1	NULL	brennen	
fajr.0i.flagri	fajri	2	NULL	flackern	
fajr.0i.flagri	fajri	2	NULL	funkeln	
fajr.0igi	fajrigi		NULL	anzünden	
fajr.0igi	fajrigi		NULL	entzünden	
fajr.0igi	fajrigi		NULL	entflammen	
fajr.0igi	fajrigi		NULL	entfachen	
fajr.0igi.KOMUNE	fajrigi		NULL	anzünden	
fajr.0igi.KOMUNE	fajrigi		NULL	entzünden	
fajr.0igi.KOMUNE	fajrigi		NULL	entflammen	
fajr.0igi.KOMUNE	fajrigi		NULL	entfachen	
fajr.0ilo	fajrilo		NULL	Feuerzeug	
fajr.0ilo.KOMUNE	fajrilo		NULL	Feuerzeug	
fajr.0obirdo	fajrobirdo		NULL	NULL	NULL
fajr.0obirdo.fenikso	fajrobirdo	2	NULL	NULL	NULL
fajr.0obirdo.rusa	fajrobirdo	1	NULL	Feuervogel	
fajr.0ostango	fajrostango		NULL	Schürhaken	
fajr.0ostango.pikilo	fajrostango		NULL	Schürhaken	
fajr.0ujo	fajrujo		NULL	Feuermulde	
fajr.0ujo	fajrujo		NULL	Ofenloch	
fajr.0ujo.parto	fajrujo		NULL	Feuermulde	
fajr.0ujo.parto	fajrujo		NULL	Ofenloch	
fajr.art0ajxo	artfajraĵo		NULL	Feuerwerk	
fajr.art0ajxo.PIR	artfajraĵo		NULL	Feuerwerk	
fajr.bengala0o	bengala fajro		NULL	Bengalisches Feuer	
fajr.bengala0o.PIR	bengala fajro		NULL	Bengalisches Feuer	
fajr.bivak0o	bivakfajro		NULL	Lagerfeuer	
fajr.ligno0o	lignofajro		NULL	Holzfeuer	
fajr.ligno0o.KOMUNE	lignofajro		NULL	Holzfeuer	
fajr.sen0igxi	senfajriĝi		NULL	verlöschen	
fajsalabad.0o	Fajsalabado		NULL	Faisalabad	
fak.0a	faka		NULL	Fach-	
fak.0aro	fakaro		NULL	NULL	NULL
fak.0aro.kesto	fakaro	1	NULL	Setzkasten	
fak.0aro.scienca	fakaro	2	NULL	Fächerkombination	
fak.0o	fako		NULL	Fach	
fak.0o.brancxo	fako	3	NULL	Branche	
fak.0o.brancxo	fako	3	NULL	Bereich	
fak.0o.brancxo	fako	3	NULL	Gebiet	
fak.0o.brancxo	fako	3	NULL	Spezialgebiet	
fak.0o.brancxo	fako	3	NULL	Fach	
fak.0o.sekcio	fako	2	NULL	Fachabteilung	
fak.0o.sekcio	fako	2	NULL	Fach	
fak.0o.ujo	fako	1	NULL	Schublade	
fak.0o.ujo	fako	1	NULL	Box	
fak.0o.ujo	fako	1	NULL	Feld	
fak.0o.ujo	fako	1	NULL	Abteil	
fak.0o.ujo	fako	1	NULL	Kabine	
fak.0o.ujo	fako	1	NULL	Fach	
fak.0saltaludo	faksalta ludo		NULL	Himmelhoppe	
fak.0ulo	fakulo		NULL	Fachmann	
fak.0ulo	fakisto		NULL	Fachmann	
fak.0ulo	fakulo		NULL	Fachfrau	
fak.0ulo	fakisto		NULL	Fachfrau	
fak.0ulo.KOMUNE	fakulo		NULL	Fachmann	
fak.0ulo.KOMUNE	fakisto		NULL	Fachmann	
fak.0ulo.KOMUNE	fakulo		NULL	Fachfrau	
fak.0ulo.KOMUNE	fakisto		NULL	Fachfrau	
fak.trab0a	trabfaka		NULL	Fachwerk-	
fak.trab0a.KON	trabfaka		NULL	Fachwerk-	
fakir.0o	fakiro		oa_2	Fakir	
fakir.0o.REL	fakiro		oa_2	Fakir	
fakocx.0o	fakoĉero		NULL	Warzenschwein	
fakocx.0o	fakoĥero		NULL	Warzenschwein	
faks.0ado	faksado		NULL	NULL	NULL
faks.0ado.TEL	faksado		NULL	NULL	NULL
faks.0ajxo	faksaĵo		NULL	NULL	NULL
faks.0ajxo.TEL	faksaĵo		NULL	NULL	NULL
faks.0i	faksi		NULL	fernkopieren	
faks.0i	faksi		NULL	faxen	
faks.0i.TEL	faksi		NULL	fernkopieren	
faks.0i.TEL	faksi		NULL	faxen	
faks.0ilo	faksilo		NULL	Fernkopierer	
faks.0ilo	faksilo		NULL	Faxgerät	
faks.0ilo.TEL	faksilo		NULL	Fernkopierer	
faks.0ilo.TEL	faksilo		NULL	Faxgerät	
faks.0numero	faksnumero		NULL	Faxnummer	
faks.0numero.TEL	faksnumero		NULL	Faxnummer	
faks.0o	fakso		NULL	NULL	NULL
faks.0o.TEK	fakso	1	NULL	NULL	NULL
faks.0o.faksado	fakso	2	NULL	Faxen	
faks.0o.letero	fakso	3	NULL	Fernkopie	
faks.0o.letero	fakso	3	NULL	Fax	
faksim.0o	faksimilo		NULL	Faksimile	
faksim.0o.KOMUNE	faksimilo		NULL	Faksimile	
fakt.0a	fakta		NULL	NULL	NULL
fakt.0e	fakte		NULL	tatsächlich	
fakt.0o	fakto		NULL	Tatsache	
fakt.0o	fakto		NULL	Faktum	
fakt.0o	fakto		NULL	Fakt	
faktitiv.0o	faktitivo		NULL	NULL	NULL
faktitiv.0o.GRA	faktitivo		NULL	NULL	NULL
faktor.0eca	faktoreca		NULL	mit eindeutiger Primfaktorzerlegung	(Ring) mit eindeutiger Primfaktorzerlegung
faktor.0eca	faktoreca		NULL	ZPE-	ZPE-(Ring)
faktor.0eca.MAT	faktoreca		NULL	mit eindeutiger Primfaktorzerlegung	(Ring) mit eindeutiger Primfaktorzerlegung
faktor.0eca.MAT	faktoreca		NULL	ZPE-	ZPE-(Ring)
faktor.0o	faktoro		oa_2	Faktor	
faktor.0o.EKON	faktoro	1	oa_2	Agent	
faktor.0o.EKON	faktoro	1	oa_2	Kommissionär	
faktor.0o.EKON	faktoro	1	oa_2	Handelsvertreter	
faktor.0o.EKON	faktoro	1	oa_2	Faktor	
faktor.0o.multip	faktoro	2	oa_2	Faktor	
faktor.0o.multip	faktoro	2	oa_2	Faktor	
faktor1.0o	faktorio		NULL	Faktorei	
faktor1.0o	faktorio		NULL	Handelsniederlassung	ausländische Handelsniederlassung
faktor1.0o.EKON	faktorio		NULL	Faktorei	
faktor1.0o.EKON	faktorio		NULL	Handelsniederlassung	ausländische Handelsniederlassung
faktor5.0o	faktorialo		NULL	Fakultät	
faktur.0i	fakturi		NULL	berechnen	
faktur.0i	fakturi		NULL	Rechnung	in Rechnung stellen
faktur.0o	fakturo		NULL	Rechnung	
fakult.0o	fakultato		NULL	Fachbereich	
fakult.0o	fakultato		NULL	Fakultas	
fakult.0o	fakultato		NULL	Fakultät	
fakult1.0o	fakulto		NULL	NULL	NULL
fakult1.0o.PSI	fakulto		NULL	NULL	NULL
fakultativ.0a	fakultativa		NULL	fakultativ	
fakultativ.0a	fakultativa		NULL	optional	
fakultativ.0a.KOMUNE	fakultativa		NULL	fakultativ	
fakultativ.0a.KOMUNE	fakultativa		NULL	optional	
fal.0eti	faleti		uv_F	straucheln	
fal.0eti	duonfali		uv_F	straucheln	
fal.0eti	falŝanceliĝi		uv_F	straucheln	
fal.0eti	faleti		uv_F	stolpern	
fal.0eti	duonfali		uv_F	stolpern	
fal.0eti	falŝanceliĝi		uv_F	stolpern	
fal.0i	fali		ekz_22	fallen	
fal.0i.ataki	fali	4	ekz_22	fallen	
fal.0i.en_ion	fali	7	ekz_22	fallen	
fal.0i.malkreski	fali	5	ekz_22	fallen	
fal.0i.mallevigxi	fali	1	ekz_22	fallen	
fal.0i.pendi	fali	2	ekz_22	fallen	
fal.0i.perdi_ekvilibron	fali	3	ekz_22	fallen	
fal.0i.perei	fali	6	ekz_22	fallen	
fal.0igi	faligi		NULL	NULL	NULL
fal.0igilo	faligilo		NULL	NULL	NULL
fal.0igilo.FIG	faligilo	2	NULL	NULL	NULL
fal.0igilo.materia	faligilo	1	NULL	NULL	NULL
fal.0ilo	falilo		NULL	NULL	NULL
fal.0ilo.FIG	falilo	2	NULL	Stolperstein	
fal.0ilo.FIG	falilo	2	NULL	Verderben	
fal.0ilo.materia	falilo	1	NULL	Stolperstein	
fal.0o	falo		NULL	NULL	NULL
fal.0o.KOMUNE	falo		NULL	NULL	NULL
fal.0pusxigxi	falpuŝiĝi		NULL	NULL	NULL
fal.akvo0o	akvofalo		NULL	Wasserfall	
fal.akvo0o.GEOG	akvofalo		NULL	Wasserfall	
fal.arbo0igisto	arbofaligisto		NULL	Holzfäller	
fal.arbo0igisto.HOR	arbofaligisto		NULL	Holzfäller	
fal.de0ajxo	defalaĵo		NULL	Abfall	
fal.de0i	defali		NULL	herabfallen	
fal.de0i	defali		NULL	ausfallen	
fal.de0i.BIB	defali	3	NULL	herabfallen	
fal.de0i.BIB	defali	3	NULL	ausfallen	
fal.dis0i	disfali		NULL	zerfallen	
fal.dis0i	disfali		NULL	einstürzen	
fal.dis0i	disfali		NULL	auseinander fallen	
fal.dis0i.KOMUNE	disfali		NULL	zerfallen	
fal.dis0i.KOMUNE	disfali		NULL	einstürzen	
fal.dis0i.KOMUNE	disfali		NULL	auseinander fallen	
fal.dis0o	disfalo		NULL	Zerfall	
fal.dis0o.SCI	disfalo	3	NULL	Zerfall	
fal.dis0o.kadukigxo	disfalo	2	NULL	Zerfall	
fal.dis0o.pereo	disfalo	1	NULL	Zerfall	
fal.el0i	elfali		NULL	herausfallen	
fal.el0i.KOMUNE	elfali		NULL	herausfallen	
fal.en0i	enfali		NULL	NULL	NULL
fal.en0igi	enfaligi		NULL	NULL	NULL
fal.en0igi.KOMUNE	enfaligi		NULL	NULL	NULL
fal.en0ilo	enfalilo		NULL	NULL	NULL
fal.en0ilo	enfalejo		NULL	NULL	NULL
fal.en0ilo	enfalujo		NULL	NULL	NULL
fal.en0ilo.CXAS	enfalilo		NULL	NULL	NULL
fal.en0ilo.CXAS	enfalejo		NULL	NULL	NULL
fal.en0ilo.CXAS	enfalujo		NULL	NULL	NULL
fal.for0i	forfali		NULL	NULL	NULL
fal.for0i.KOMUNE	forfali		NULL	NULL	NULL
fal.kurzo0o	kurzofalo		NULL	Kursrückgang	
fal.kurzo0o	kurzofalo		NULL	Kurseinbruch	
fal.piedbare0igi	piedbare faligi		NULL	Bein	ein Bein stellen
fal.piedbare0igi.KOMUNE	piedbare faligi		NULL	Bein	ein Bein stellen
fal.rul0i	rulfali		NULL	hinunterrollen	
fal.rul0i	rulfali		NULL	purzeln	
fal.rul0i.KOMUNE	rulfali		NULL	hinunterrollen	
fal.rul0i.KOMUNE	rulfali		NULL	purzeln	
fal.sub0i	subfali		NULL	NULL	NULL
fal.super0i	superfali		NULL	NULL	NULL
fal.super0i.KOMUNE	superfali		NULL	NULL	NULL
fal.sur0i	surfali		NULL	NULL	NULL
fal.sur0i.KOMUNE	surfali		NULL	NULL	NULL
fal.sxtonode0pusxigxo	ŝtono de falpuŝiĝo		NULL	NULL	NULL
fal.sxtonode0pusxigxo.KOMUNE	ŝtono de falpuŝiĝo		NULL	NULL	NULL
fal.veterdis0o	veterdisfalo		NULL	NULL	NULL
fal.veterdis0o.GEOL	veterdisfalo		NULL	NULL	NULL
falafel.0o	falafelo		NULL	Falafel	
falafel.0o	falaflo		NULL	Falafel	
falafel.0o.bulo	falafelo	1	NULL	Falafel	
falafel.0o.bulo	falaflo	1	NULL	Falafel	
falafel.0o.plado	falafelo	2	NULL	Falafel	
falafel.0o.plado	falaflo	2	NULL	Falafel	
falang.0ejo	falangejo		NULL	NULL	NULL
falang.0ejo.furiera	falangejo		NULL	NULL	NULL
falang.0o	falango		oa_2	NULL	NULL
falang.0o.ANA	falango	1	oa_2	Fingerglied	
falang.0o.ANA	falango	1	oa_2	Zehenglied	
falang.0o.HIS	falango	3	oa_2	Phalanx	
falang.0o.MIL	falango	2	oa_2	Schlachtordnung	
falang.0o.furiera	falango	4	oa_2	NULL	NULL
falangi.0oj	falangioj		NULL	NULL	NULL
falangi.0oj.ZOO	falangioj		NULL	NULL	NULL
falanster.0o	falanstero		NULL	Phalanstère	
falanster.0o.POL	falanstero		NULL	Phalanstère	
falar.0o	falaro		NULL	Glanzgras	
falar.0o	falaro		NULL	Kanariengras	
falar.0o.BOT	falaro		NULL	Glanzgras	
falar.0o.BOT	falaro		NULL	Kanariengras	
falaro.0o	falaropo		NULL	Wassertreter	
falbal.0o	falbalo		NULL	Falbel	
falbal.0o	falbalo		NULL	Behang	
falbal.0o	falbalo		NULL	Volant	
falcx.0i	falĉi		NULL	mähen	
falcx.0i.bucxi	falĉi	2	NULL	niedermähen	
falcx.0i.bucxi	falĉi	2	NULL	abschlachten	
falcx.0i.bucxi	falĉi	2	NULL	mähen	
falcx.0i.detrancxi	falĉi	1	NULL	mähen	
falcx.0i.detrancxi	falĉi	1	NULL	absensen	
falcx.0i.detrancxi	falĉi	1	NULL	mähen	
falcx.0ileto	falĉileto		NULL	Sichel	
falcx.0ileto.AGR	falĉileto		NULL	Sichel	
falcx.0ilo	falĉilo		uv_F	Sense	
falcx.0ilo.AGR	falĉilo		uv_F	Sense	
falcx.krur0o	krurfalĉo		NULL	stellen	das Beinstellen
falcx.krur0o.MOV	krurfalĉo		NULL	stellen	das Beinstellen
falcx.post0ajxo	postfalĉaĵo		NULL	Spätsaat	
falcx.post0ajxo	postfalĉaĵo		NULL	Nachsaat	
falcx.post0ajxo.AGR	postfalĉaĵo		NULL	Spätsaat	
falcx.post0ajxo.AGR	postfalĉaĵo		NULL	Nachsaat	
fald.0ebla	faldebla		NULL	faltbar	
fald.0ebla	faldebla		NULL	klappbar	
fald.0ebla.MOV	faldebla		NULL	faltbar	
fald.0ebla.MOV	faldebla		NULL	klappbar	
fald.0i	faldi		NULL	falten	
fald.0i.MOV	faldi		NULL	falten	
