#mrk	kap	num	dos	ind	trd
k.0	ko		NULL	NULL	NULL
k.0.konsonanto	ko		NULL	NULL	NULL
kab.0o	kabo		NULL	Kap	
kab.0o	kabo		NULL	Vorgebirge	
kab.0o.GEOG	kabo		NULL	Kap	
kab.0o.GEOG	kabo		NULL	Vorgebirge	
kabal.0o	Kabalo		oa_1	Kabbala	
kabal.k0isto	kabalisto		NULL	NULL	NULL
kabal.k0o	kabalo		NULL	NULL	NULL
kabal.k0o.Kabalo	kabalo	2	NULL	NULL	NULL
kabal.k0o.doktrino	kabalo	1	NULL	NULL	NULL
kabal.k0o.intrigo	kabalo	3	NULL	NULL	NULL
kaban.0o	kabano		oa_2	Hütte	
kaban.mont0o	montkabano		NULL	Berghüüte	
kabare.0o	kabareto		NULL	Kabarett	
kabare.0o	kabaredo		NULL	Kabarett	
kabare.0o	kabareto		NULL	Kleinkunstbühne	
kabare.0o	kabaredo		NULL	Kleinkunstbühne	
kabare.0o.ejo	kabareto	1	NULL	Kabarett	
kabare.0o.ejo	kabaredo	1	NULL	Kabarett	
kabare.0o.ejo	kabareto	1	NULL	Kleinkunstbühne	
kabare.0o.ejo	kabaredo	1	NULL	Kleinkunstbühne	
kabare.0o.kunveno	kabareto	2	NULL	Kabarett	
kabare.0o.kunveno	kabaredo	2	NULL	Kabarett	
kabare.0o.kunveno	kabareto	2	NULL	Kleinkunstbühne	
kabare.0o.kunveno	kabaredo	2	NULL	Kleinkunstbühne	
kabe.0i	kabei		NULL	abwenden	sich abwenden (von E-o wie Kabe)
kabe.K0	Kabe		NULL	Kabe	Kabe (Kazimierz Bein)
kabin.0o	kabino		NULL	NULL	NULL
kabin.0o.KOMUNE	kabino		NULL	NULL	NULL
kabine.0a	kabineta		NULL	NULL	NULL
kabine.0a.ARKI	kabineta	1	NULL	NULL	NULL
kabine.0a.FIG	kabineta	3	NULL	theoretisch	
kabine.0a.FIG	kabineta	3	NULL	hypothetisch	
kabine.0a.POL	kabineta	2	NULL	NULL	NULL
kabine.0o	kabineto		oa_5	Kabinett	
kabine.0o.ARKI	kabineto	1	oa_5	Kabinett	
kabine.0o.ministra	kabineto	3	oa_5	Kabinett	
kabine.0o.ministraro	kabineto	2	oa_5	Ministerkabinett	
kabine.0o.ministraro	kabineto	2	oa_5	Kabinett	
kabine.0ulo	kabinetulo		NULL	NULL	NULL
kabine.0ulo.ministra	kabinetulo	2	NULL	Kabinettsmitglied	
kabine.0ulo.pensejo	kabinetulo	1	NULL	Intelektueller	
kabl.0ero	kablero		NULL	NULL	NULL
kabl.0eto	kableto		NULL	NULL	NULL
kabl.0o	kablo		NULL	NULL	NULL
kabl.0o.dratofasko	kablo	2	NULL	Kabel	
kabl.0o.mezurunuo	kablo	4	NULL	NULL	NULL
kabl.0o.sxnurego	kablo	1	NULL	Trosse	
kabl.0o.sxnurego	kablo	1	NULL	Kabel	
kabl.0o.televidsistemo	kablo	3	NULL	NULL	NULL
kablogram.0o	kablogramo		NULL	NULL	NULL
kablogram.0o.TEL	kablogramo		NULL	NULL	NULL
kaboverd.K0o	Kaboverdo		NULL	Kap Verde	
kaboverd.K0o.GEOG	Kaboverdo		NULL	Kap Verde	
kabrio.0o	kabrioleto		oa_2	NULL	NULL
kabrio.0o.TRA	kabrioleto		oa_2	NULL	NULL
kabuk.0o	kabuko		NULL	Kabuki-Theater	
kabul.0o	Kabulo		NULL	NULL	NULL
kabul.0o.cxefurbo	Kabulo		NULL	Kabul	
kac.0o	kaco		NULL	Schwanz	Schwanz (Penis)
kac.0o	kaco		NULL	Pimmel	
kac.0o.peniso	kaco		NULL	Schwanz	Schwanz (Penis)
kac.0o.peniso	kaco		NULL	Pimmel	
kacuon.0o	kacuono		NULL	Echter Bonito	
kacuon.0o.ZOO	kacuono		NULL	Echter Bonito	
kacx.0o	kaĉo		NULL	NULL	NULL
kacx.0o.KUI	kaĉo	1	NULL	Brei	
kacx.0o.KUI	kaĉo	1	NULL	Mus	
kacx.0o.konfuzo	kaĉo	2	NULL	NULL	NULL
kacx.0o.maso	kaĉo	3	NULL	NULL	NULL
kacx.maiz0o	maizkaĉo		NULL	Maisbrei	
kacx.maiz0o	maizkaĉo		NULL	Polenta	
kacx.maiz0o.KUI	maizkaĉo		NULL	Maisbrei	
kacx.maiz0o.KUI	maizkaĉo		NULL	Polenta	
kacxal.0o	kaĉaloto		NULL	Pottwal	
kadavr.0ajxo	kadavraĵo		NULL	Aas	
kadavr.0ajxo	kadavraĵo		NULL	Kadaver	
kadavr.0o	kadavro		NULL	Leiche	
kadavr.0o	kadavro		NULL	Leichnam	
kadavr.0o	kadavro		NULL	Kadaver	
kadenc.0o	kadenco		NULL	NULL	NULL
kadenc.0o.MUZ	kadenco	2	NULL	Kadenz	
kadenc.0o.MUZ	kadenco	2	NULL	Schlussfall	
kadenc.0o.ofteco	kadenco	1	NULL	Takt	Takt(frequenz)
kadet.0o	kadeto		NULL	Kadett	
kadet.0o	kadeto		NULL	Offiziersschüler	
kadet.0o.MIL	kadeto		NULL	Kadett	
kadet.0o.MIL	kadeto		NULL	Offiziersschüler	
kadi.0o	kadio		NULL	Kadi	
kadisx.0o	kadiŝo		NULL	Kaddisch	
kadmi.0o	kadmio		NULL	Kadmium	
kadr.0ede	kadre de		NULL	Rahmen	im Rahmen von
kadr.0ede	enkadre de		NULL	Rahmen	im Rahmen von
kadr.0ede.KOMUNE	kadre de		NULL	Rahmen	im Rahmen von
kadr.0ede.KOMUNE	enkadre de		NULL	Rahmen	im Rahmen von
kadr.0i	kadri		NULL	NULL	NULL
kadr.0i.io	kadri	2	NULL	umgeben	
kadr.0i.iu	kadri	1	NULL	rahmen	
kadr.0o	kadro		NULL	NULL	NULL
kadr.0o.borderajxo	kadro	1	NULL	Rahmen	
kadr.0o.kondicxoj	kadro	3	NULL	Rahmen	
kadr.0o.medio	kadro	2	NULL	Umgebung	
kadr.al0igi	alkadrigi		NULL	NULL	NULL
kadr.brod0o	brodkadro		NULL	NULL	NULL
kadr.brod0o.TEKS	brodkadro		NULL	NULL	NULL
kadr.en0igi	enkadrigi		NULL	NULL	NULL
kadr.en0igi.io	enkadrigi	2	NULL	umgeben	
kadr.en0igi.iu	enkadrigi	1	NULL	rahmen	
kadrat.0o	kadrato		NULL	Geviert	
kadrat.0o.konveksa	kadrato		NULL	Geviert	
kaduce.0o	kaduceo		NULL	Caduceus	
kaduce.0o	kaduceo		NULL	Heroldstab des Merkur	
kaduce.0o	kaduceo		NULL	Merkurstab	
kaduce.0o	kaduceo		NULL	Hermesstab	
kaduk.0a	kaduka		NULL	NULL	NULL
kaduk.0a.FIG	kaduka	2	NULL	überkommen	
kaduk.0a.FIG	kaduka	2	NULL	vergänglich	
kaduk.0a.FIG	kaduka	2	NULL	verfallen	
kaduk.0a.FIG	kaduka	2	NULL	verkommen	
kaduk.0a.JUR	kaduka	4	NULL	hinfällig	
kaduk.0a.homo	kaduka	3	NULL	hinfällig	
kaduk.0a.homo	kaduka	3	NULL	gebrechlich	
kaduk.0a.homo	kaduka	3	NULL	anfällig	
kaduk.0a.ruinigxa	kaduka	1	NULL	verfallen	
kaduk.0a.ruinigxa	kaduka	1	NULL	baufällig	
kaduk.0ajxo	kadukaĵo		NULL	NULL	NULL
kaduk.0ajxo.KOMUNE	kadukaĵo		NULL	NULL	NULL
kaduk.0eco	kadukeco		NULL	Hinfälligkeit	
kaduk.0eco	kadukeco		NULL	Verfallenheit	
kaduk.0eco.KOMUNE	kadukeco		NULL	Hinfälligkeit	
kaduk.0eco.KOMUNE	kadukeco		NULL	Verfallenheit	
kaduk.0ega	kadukega		NULL	NULL	NULL
kaduk.0ega.KOMUNE	kadukega		NULL	NULL	NULL
kaduk.0egeco	kadukegeco		NULL	NULL	NULL
kaduk.0egeco.KOMUNE	kadukegeco		NULL	NULL	NULL
kaduk.0igi	kadukigi		NULL	NULL	NULL
kaduk.0igi.KOMUNE	kadukigi		NULL	NULL	NULL
kaduk.0igxi	kadukiĝi		NULL	verfallen	
kaduk.0igxi.KOMUNE	kadukiĝi		NULL	verfallen	
kaduk.0ulo	kadukulo		NULL	Gebrechlicher	
kaduk.0ulo	kadukulo		NULL	Pflegebedürftiger	
kaduk.0ulo.KOMUNE	kadukulo		NULL	Gebrechlicher	
kaduk.0ulo.KOMUNE	kadukulo		NULL	Pflegebedürftiger	
kaf.0arbo	kafarbo		NULL	NULL	NULL
kaf.0arbo.BOT	kafarbo		NULL	Kaffeepflanze	
kaf.0o	kafo		ekz_26	Kaffee	
kaf.0o.BOT	kafo	3	ekz_26	Kaffeebohne	
kaf.0o.BOT	kafo	3	ekz_26	Kaffee	
kaf.0o.KOMUNE	kafo	1	ekz_26	Kaffee	
kaf.0skatolo	kafskatolo		NULL	Kaffeedose	
kaf.0skatolo.ujo	kafskatolo		NULL	Kaffeedose	
kaf.0ujo	kafujo		NULL	NULL	NULL
kaf.0ujo.BOT	kafujo	1	NULL	Kaffeepflanze	
kaf.0ujo.krucxo	kafujo	2	NULL	Kaffeekanne	
kaf.0ujo.skatolo	kafujo	3	NULL	Kaffeedose	
kaf.0umi	kafumi		NULL	NULL	NULL
kaf.0umi	kafobabili		NULL	NULL	NULL
kaf.0umi.KOMUNE	kafumi		NULL	Kaffekränzchen	ein Kaffekränzchen abhalten
kaf.0umi.KOMUNE	kafobabili		NULL	Kaffekränzchen	ein Kaffekränzchen abhalten
kaf.0umi.KOMUNE	kafumi		NULL	Kaffeerunde	eine Kaffeerunde abhalten
kaf.0umi.KOMUNE	kafobabili		NULL	Kaffeerunde	eine Kaffeerunde abhalten
kaf.koncert0ejo	koncertkafejo		NULL	Konzertcafé	
kaf.koncert0ejo.TEA	koncertkafejo		NULL	Konzertcafé	
kaf.lakto0o	laktokafo		NULL	NULL	NULL
kaf.lakto0o	kafolakto		NULL	NULL	NULL
kaf.lakto0o.KUI	laktokafo		NULL	Milchkaffee	
kaf.lakto0o.KUI	kafolakto		NULL	Milchkaffee	
kaf.ret0ejo	retkafejo		NULL	NULL	NULL
kaf.ret0ejo.KOMP	retkafejo		NULL	Internetcafé	
kafein.0o	kafeino		NULL	Koffein	
kafeteri.0o	kafeterio		NULL	Cafeteria	
kafeteri.0o	kafeterio		NULL	Imbisstube	
kafeteri.0o.KUI	kafeterio		NULL	Cafeteria	
kafeteri.0o.KUI	kafeterio		NULL	Imbisstube	
kaftan.0o	kaftano		NULL	Kaftan	
kagx.0o	kaĝo		NULL	Käfig	
kagx.0o	kaĝo		NULL	Bauer	Bauer (Käfig)
kagx.0o	kaĝo		NULL	Käfig	
kahel.0a	kahela		NULL	gekachelt	
kahel.0a	kahela		NULL	gefliest	
kahel.0a	kahela		NULL	Kachel-	
kahel.0aro	kahelaro		NULL	Kachelboden	
kahel.0aro	kahelaro		NULL	Kachelwand	
kahel.0aro	kahelaro		NULL	Fliesenboden	
kahel.0i	kaheli		NULL	fliesen	
kahel.0i	kaheli		NULL	kacheln	
kahel.0o	kahelo		NULL	Kachel	
kahel.0o	kahelo		NULL	Fliese	
kahxeksi.0o	kaĥeksio		NULL	NULL	NULL
kahxeksi.0o.MED	kaĥeksio		NULL	NULL	NULL
kaid.0o	kaido		NULL	NULL	NULL
kaid.0o.POL	kaido		NULL	NULL	NULL
kaik.0o	kaiko		NULL	NULL	NULL
kaik.0o.SHI	kaiko		NULL	NULL	NULL
kair.K0o	Kairo		NULL	Kairo	
kair.K0o.cxefurbo	Kairo		NULL	Kairo	
kairn.0o	kairno		NULL	NULL	NULL
kairn.0o.ARKE	kairno		NULL	NULL	NULL
kaj.0	kaj		ekz_5	und	
kaj.0	kaj		uv_K	und	
kaj.0.KOMUNE	kaj		ekz_5	und	
kaj.0.KOMUNE	kaj		uv_K	und	
kaj.0_signo	kaj-signo		NULL	NULL	NULL
kaj.0_signo.TIP	kaj-signo		NULL	NULL	NULL
kaj.0o	kajo		NULL	Konjunktion	Konjunktion (Logik)
kaj.0o	kajo		NULL	AND-Verknüpfung	
kaj.mal0o	malkajo		NULL	NAND-Verknüpfung	
kaj1.0o	kajo		NULL	NULL	NULL
kaj1.0o.ARKI	kajo		NULL	NULL	NULL
kajak.0i	kajaki		NULL	Kajak	Kajak fahren
kajak.0i	kajaki		NULL	paddeln	
kajak.0i.SHI	kajaki		NULL	Kajak	Kajak fahren
kajak.0i.SHI	kajaki		NULL	paddeln	
kajak.0o	kajako		NULL	Kajak	
kajak.0o	kajako		NULL	Paddelboot	
kajak.0o.SHI	kajako		NULL	Kajak	
kajak.0o.SHI	kajako		NULL	Paddelboot	
kajer.0o	kajero		ekz_10	Heft	
kajman.0i	kajmani		NULL	NULL	NULL
kajman.0o	kajmano		NULL	Kaiman	
kajman.0o.ZOO	kajmano		NULL	Kaiman	
kajt.0o	kajto		NULL	Drachen	Drachen (Spielzeug)
kajt.0o.SPO	kajto	1	NULL	Drachen	Drachen (Spielzeug)
kajt.0o.TEK	kajto	2	NULL	Drachen	Drachen (Spielzeug)
kajut.0o	kajuto		NULL	Kajüte	
kajut.0o	kajuto		NULL	Kabine	
kajut.0o	kajuto		NULL	Gondel	Gondel (Luftschiff)
kajut.0o.KOMUNE	kajuto		NULL	Kajüte	
kajut.0o.KOMUNE	kajuto		NULL	Kabine	
kajut.0o.KOMUNE	kajuto		NULL	Gondel	Gondel (Luftschiff)
kajxol.0a	kaĵola		NULL	einschmeichelnd	
kajxol.0a	kaĵola		NULL	umgarnend	
kajxol.0i	kaĵoli		NULL	umschmeicheln	
kajxol.0i	kaĵoli		NULL	stimmen	freundlich stimmen
kajxol.0i	kaĵoli		NULL	gewogen	gewogen stimmen
kajxol.0i	kaĵoli		NULL	zureden	gut zureden
kajxol.0i	kaĵoli		NULL	umgarnen	
kajxol.0i	kaĵoli		NULL	Bart	um den Bart gehen
kaka.0arbo	kakaarbo		NULL	Kakaobaum	
kaka.0arbo	kakaoarbo		NULL	Kakaobaum	
kaka.0o	kakao		NULL	NULL	NULL
kaka.0o.BOT	kakao	1	NULL	Kakao	
kaka.0o.KOMUNE	kakao	2	NULL	Kakaopulver	
kaka.0o.KUI	kakao	3	NULL	Kakao	
kaka.0o.KUI	kakao	3	NULL	Trinkschokolade	
kaka.0o.KUI	kakao	3	NULL	Schokolade	
kaka.0ujo	kakaujo		NULL	Kakaobaum	
kakatu.0o	kakatuo		NULL	Kakadu	
kakatu.0o.ZOO	kakatuo		NULL	Kakadu	
kakeksi.0o	kakeksio		NULL	NULL	NULL
kakeksi.0o.MED	kakeksio		NULL	NULL	NULL
kakemon.0isto	kakemonisto		NULL	NULL	NULL
kakemon.0o	kakemono		NULL	Kakemono	
kaki.0a	kakia		NULL	NULL	NULL
kaki.0a.KOL	kakia		NULL	NULL	NULL
kaki.0o	kakio		NULL	NULL	NULL
kaki.0o.KOL	kakio		NULL	NULL	NULL
kakofoni.0o	kakofonio		NULL	Kakophonie	
kakofoni.0o.MUZ	kakofonio		NULL	Kakophonie	
kakt.0o	kakto		oa_8	Kaktus	
kakt.0o.BOT	kakto		oa_8	Kaktus	
kakt.figo0o	figokakto		NULL	Feigenkaktus	
kakt.figo0o.BOT	figokakto		NULL	Feigenkaktus	
kal.0a	kala		NULL	schwielig	
kal.0a	kala		NULL	verhornt	
kal.0a.MED	kala		NULL	schwielig	
kal.0a.MED	kala		NULL	verhornt	
kal.0o	kalo		NULL	Schwiele	
kal.0o.MED	kalo		NULL	Schwiele	
kalabas.0o	kalabaso		NULL	NULL	NULL
kalabas.0o.sxelo	kalabaso		NULL	Kalebasse	
kalabri.0o	Kalabrio		NULL	NULL	NULL
kalabri.0o.regiono	Kalabrio		NULL	Kalabrien	
kalambak.0o	kalambako		NULL	NULL	NULL
kaland.0o	kalandro		NULL	Kornkäfer	
kaland.0o	kalandrao		NULL	Kornkäfer	
kaland.0o.ZOO	kalandro		NULL	Kornkäfer	
kaland.0o.ZOO	kalandrao		NULL	Kornkäfer	
kaland1.0i	kalandri		NULL	kalandern	
kaland1.0i	kalandri		NULL	kalandrieren	
kaland1.0ilo	kalandrilo		NULL	Kalander	
kaland1.0o	kalandro		NULL		
kaland3.0o	kalandro		NULL	Kalanderlerche	
kalasxnikov.0o	kalaŝnikovo		NULL	Kalaschnikow	
kalasxnikov.0o	kalaŝnikova fusilo		NULL	Kalaschnikow	
kalasxnikov.0o.ARM	kalaŝnikovo		NULL	Kalaschnikow	
kalasxnikov.0o.ARM	kalaŝnikova fusilo		NULL	Kalaschnikow	
kalcedon.0o	kalcedono		NULL	NULL	NULL
kalcedon.0o	kalcedonio		NULL	NULL	NULL
kalcedon.0o.MIN	kalcedono		NULL	Chalcedon	
kalcedon.0o.MIN	kalcedonio		NULL	Chalcedon	
kalci.0o	kalcio		oa_9	Kalzium	
kalcin.0i	kalcini		NULL	kalzinieren	
kalcin.0i	kalcini		NULL	Kalk	zu Kalk brennen
kalcin.0i	kalcini		NULL	veraschen	
kalcit.0o	kalcito		NULL	Kalzit	
kalcit.0o	kalcito		NULL	Calcit	
kalcit.0o	kalcito		NULL	Kalkspat	
kalcitr.0i	kalcitri		NULL	NULL	NULL
kalcitr.0i.bati	kalcitri	1	NULL	bocken	bocken (Pferd)
kalcitr.0i.bati	kalcitri	1	NULL	buckeln	buckeln (Pferd)
kalcitr.0i.bati	kalcitri	1	NULL	ausschlagen	
kalcitr.0i.bati	kalcitri	1	NULL	Vorderbeine	sich auf die Vorderbeine stellen
kalcitr.0i.ribeli	kalcitri	2	NULL	auflehnen	sich auflehnen
kalcitr.0i.ribeli	kalcitri	2	NULL	rebellieren	
kalcitr.0o	kalcitro		NULL	Bocken	Bocken (Pferd)
kalcitr.0o	kalcitro		NULL	Auflehnung	
kaldro.0ego	kaldronego		NULL	Kessel	Kessel (grosser)
kaldro.0ego.TEK	kaldronego		NULL	Kessel	Kessel (grosser)
kaldro.0o	kaldrono		ekz_25	Kessel	
kaldro.0o.GEOG	kaldrono	2	ekz_25	Talkessel	
kaldro.0o.GEOG	kaldrono	2	ekz_25	Kessel	
kaldro.0o.boligilo	kaldrono	1	ekz_25	Kessel	
kaldro.0o.boligilo	kaldrono	1	ekz_25	Kessel	
kaldro.vapor0o	vaporkaldrono		NULL	Dampfkessel	
kalejd.0i	kalejdoskopi		NULL	NULL	NULL
kalejd.0i.FIG	kalejdoskopi		NULL	NULL	NULL
kalejd.0o	kalejdoskopo		oa_2	Kaleidoskop	
kalejd.0o.optika	kalejdoskopo		oa_2	Kaleidoskop	
kalembur.0o	kalemburo		NULL	Kalauer	
kalembur.0o.vortludo	kalemburo		NULL	Kalauer	
kalend.0o	kalendo		NULL	Kalenden	Kalenden (nur in der Mehrzahl)
kalend1.0a	kalendara		NULL	kalendarisch	
kalend1.0a.KAL	kalendara		NULL	kalendarisch	
kalend1.0o	kalendaro		NULL	Kalender	
kalend1.0o.dokumento	kalendaro	2	NULL	Kalender	
kalend1.0o.sistemo	kalendaro	1	NULL	Kalender	
kalend1.lun0o	lunkalendaro		NULL	Mondkalender	
kalend1.lun0o	luna kalendaro		NULL	Mondkalender	
kalend1.lun0o.KAL	lunkalendaro		NULL	Mondkalender	
kalend1.lun0o.KAL	luna kalendaro		NULL	Mondkalender	
kalend1.sun0o	sunkalendaro		NULL	Sonnenkalender	
kalend1.sun0o	suna kalendaro		NULL	Sonnenkalender	
kalend1.sun0o.KAL	sunkalendaro		NULL	Sonnenkalender	
kalend1.sun0o.KAL	suna kalendaro		NULL	Sonnenkalender	
kalend1.sxirfolia0o	ŝirfolia kalendaro		NULL	Abreißkalender	
kalend1.sxirfolia0o.KAL	ŝirfolia kalendaro		NULL	Abreißkalender	
kalend2.0o	kalendulo		oa_2	Ringelblume	
kalesx.0isto	kaleŝisto		NULL	NULL	NULL
kalesx.0isto.faristo	kaleŝisto	2	NULL	NULL	NULL
kalesx.0isto.kondukisto	kaleŝisto	1	NULL	Kutscher	
kalesx.0o	kaleŝo		ekz_38	Kutsche	
kalesx.0o	kaleŝo		ekz_38	Pferdewagen	
kalesx.0o	kaleŝo		ekz_38	Kalesche	
kalesx.0o.TRA	kaleŝo		ekz_38	Kutsche	
kalesx.0o.TRA	kaleŝo		ekz_38	Pferdewagen	
kalesx.0o.TRA	kaleŝo		ekz_38	Kalesche	
kalesx.duon0o	duonkaleŝo		NULL	Coupé	
kalesx.duon0o.VET	duonkaleŝo		NULL	Coupé	
kalez.0o	Kalezo		NULL	NULL	NULL
kalez.0o.havenurbo	Kalezo		NULL	Calais	
kalfat.0i	kalfatri		NULL	kalfatern	
kalfat.0i	kalfatri		NULL	abdichten	
kali.0o	kalio		oa_4	Kalium	
kali.0o	kalio		oa_4	Kalium	
kalibr.0i	kalibri		NULL	kalibrieren	
kalibr.0i.TEK	kalibri		NULL	kalibrieren	
kalibr.0igi	kalibrigi		NULL	ausrichten	auf ein Kaliber ausrichten
kalibr.0igi.TEK	kalibrigi		NULL	ausrichten	auf ein Kaliber ausrichten
kalibr.0ilo	kalibrilo		NULL	NULL	NULL
kalibr.0ilo.TEK	kalibrilo		NULL	NULL	NULL
kalibr.0o	kalibro		oa_2	Kaliber	
kalibr.0o.TEK	kalibro		oa_2	Kaliber	
kalif.0o	kalifo		oa_2	Kalif	
kalif.0o	ĥalifo		oa_2	Kalif	
kalif.0o.ISL	kalifo		oa_2	Kalif	
kalif.0o.ISL	ĥalifo		oa_2	Kalif	
kalif.0ujo	kalifujo		NULL	Kalifat	
kalif.0ujo	ĥalifujo		NULL	Kalifat	
kalif.0ujo.ISL	kalifujo		NULL	Kalifat	
kalif.0ujo.ISL	ĥalifujo		NULL	Kalifat	
kaliforni.0o	Kalifornio		NULL	NULL	NULL
kaliforni.0o.GEOG	Kalifornio		NULL	Kalifornien	
kalifornium.0o	kaliforniumo		NULL	Californium	
kalifornium.0o	kalifornio		NULL	Californium	
kalifornium.0o.KEM	kaliforniumo		NULL	Californium	
kalifornium.0o.KEM	kalifornio		NULL	Californium	
kaligraf.0o	kaligrafo		NULL	Kalligraf	
kaligraf.0o.BELA	kaligrafo		NULL	Kalligraf	
kaligrafi.0isto	kaligrafiisto		NULL	Kalligraf	
kaligrafi.0isto.BELA	kaligrafiisto		NULL	Kalligraf	
kaligrafi.0o	kaligrafio		NULL	Kalligrafie	
kaligrafi.0o.BELA	kaligrafio		NULL	Kalligrafie	
kalik.0afolio	kalika folio		NULL	Kelchblatt	
kalik.0o	kaliko		NULL	NULL	NULL
kalik.0o.BOT	kaliko	5	NULL	Kelch	Kelch (Blüte)
kalik.0o.floro	kaliko	4	NULL	NULL	NULL
kalik.0o.glaso	kaliko	1	NULL	Becher	
kalik.0o.glaso	kaliko	1	NULL	Kelch	
kalik.0o.sanktavazo	kaliko	2	NULL	Kelch	Kelch (Abendmahl)
kalik.0o.sorto	kaliko	3	NULL	Kelch	Kelch (Schicksal)
kalik.krom0o	kromkaliko		NULL	NULL	NULL
kalikl.0a	kalikla		NULL	NULL	NULL
kalikl.0a	kaliklohava		NULL	NULL	NULL
kalikl.0a.BOT	kalikla		NULL	NULL	NULL
kalikl.0a.BOT	kaliklohava		NULL	NULL	NULL
kalikl.0o	kaliklo		NULL	NULL	NULL
kalikl.0o.BOT	kaliklo		NULL	Hüllkelch	
kalikl.0o.BOT	kaliklo		NULL	Außenkelch	
kaliko.0o	kalikoto		NULL	Kaliko	
kaliko.0o.kotona	kalikoto		NULL	Kaliko	
kaliningrad.0o	Kaliningrado		NULL	NULL	NULL
kaliningrad.0o	Kenigsbergo		NULL	NULL	NULL
kaliningrad.0o.urbo	Kaliningrado		NULL	Kaliningrad	
kaliningrad.0o.urbo	Kenigsbergo		NULL	Kaliningrad	
kalips.0o	Kalipso		NULL	Kalypso	
kalips.0o.MIT	Kalipso		NULL	Kalypso	
kalist.0o	kalistefo		NULL	China-Aster	
kalk.0ajxo	kalkaĵo		NULL	Kalkputz	
kalk.0argilo	kalkargilo		NULL	NULL	NULL
kalk.0argilo.MIN	kalkargilo		NULL	Mergel	
kalk.0i	kalki		NULL	NULL	NULL
kalk.0i.KON	kalki		NULL	kalken	
kalk.0i.KON	kalki		NULL	tünchen	
kalk.0i.KON	kalki		NULL	weißeln	
kalk.0i.KON	kalki		NULL	weißen	
kalk.0o	kalko		NULL	Kalk	
kalk.0o.TEK	kalko	1	NULL	Kalk	
kalk.0o.kalkajxo	kalko	2	NULL	Kalkputz	
kalk.0o.kalkajxo	kalko	2	NULL	Kalk	
kalk.0oestingita	kalko estingita		NULL	gelöschter Kalk	
kalk.0oestingita.TEK	kalko estingita		NULL	gelöschter Kalk	
kalk.0okauxstika	kalko kaŭstika		NULL	gebrannter Kalk	
kalk.0okauxstika.TEK	kalko kaŭstika		NULL	gebrannter Kalk	
kalk.0osxtono	kalkoŝtono		NULL	Kalkstein	
kalk.0osxtono.MIN	kalkoŝtono		NULL	Kalkstein	
kalk.0umi	kalkumi		NULL	NULL	NULL
kalk.0umi.AGR	kalkumi		NULL	kalken	kalken (Boden)
kalkan.0o	kalkano		NULL	Ferse	
kalkan.0o	kalkano		NULL	Hacke	Hacke (Ferse)
kalkan.0o.ANA	kalkano		NULL	Ferse	
kalkan.0o.ANA	kalkano		NULL	Hacke	Hacke (Ferse)
kalkan.0sidi	kalkansidi		NULL	kauern	
kalkan.0sidi	kalkansidi		NULL	hocken	
kalkan.0umo	kalkanumo		oa_1	Absatz	Absatz (Schuh)
kalkan.0umo.TEKS	kalkanumo		oa_1	Absatz	Absatz (Schuh)
kalkan.sub0umo	subkalkanumo		NULL	NULL	NULL
kalkan.sub0umo.TEKS	subkalkanumo		NULL	NULL	NULL
kalkan1.0o	kalkaneo		NULL	Fersenbein	
kalke.0o	kalkeo		NULL	NULL	NULL
kalke.0o.LIN	kalkeo	1	NULL	Lehnübersetzung	
kalke.0o.LIN	kalkeo	1	NULL	Lehnübertragung	
kalke.0o.pauso	kalkeo	2	NULL	NULL	NULL
kalkul.0ema	kalkulema		NULL	berechnend	
kalkul.0ema.PSI	kalkulema		NULL	berechnend	
kalkul.0i	kalkuli		NULL	rechnen	
kalkul.0i.atenti	kalkuli	6	NULL	rechnen	rechnen mit
kalkul.0i.atenti	kalkuli	6	NULL	ausrechnen	sich ausrechnen
kalkul.0i.atenti	kalkuli	6	NULL	berücksichtigen	
kalkul.0i.atenti	kalkuli	6	NULL	bedenken	
kalkul.0i.atenti	kalkuli	6	NULL	einkalkulieren	
kalkul.0i.atenti	kalkuli	6	NULL	rechnen	
kalkul.0i.esperi	kalkuli	5	NULL	rechnen	rechnen mit
kalkul.0i.esperi	kalkuli	5	NULL	vertrauen	vertrauen auf
kalkul.0i.esperi	kalkuli	5	NULL	zählen	zählen auf
kalkul.0i.esperi	kalkuli	5	NULL	rechnen	
kalkul.0i.nombri	kalkuli	2	NULL	zählen	
kalkul.0i.nombri	kalkuli	2	NULL	rechnen	
kalkul.0i.operacii	kalkuli	1	NULL	berechnen	
kalkul.0i.operacii	kalkuli	1	NULL	ausrechnen	
kalkul.0i.operacii	kalkuli	1	NULL	ermitteln	
kalkul.0i.operacii	kalkuli	1	NULL	rechnen	
kalkul.0i.opinii	kalkuli	4	NULL	aufstellen	
kalkul.0i.opinii	kalkuli	4	NULL	aufrechnen	
kalkul.0i.opinii	kalkuli	4	NULL	auflisten	
kalkul.0i.opinii	kalkuli	4	NULL	rechnen	
kalkul.0i.prezon	kalkuli	3	NULL	Rechnung	in Rechnung stellen
kalkul.0i.prezon	kalkuli	3	NULL	anrechnen	
kalkul.0i.prezon	kalkuli	3	NULL	fakturieren	
kalkul.0i.prezon	kalkuli	3	NULL	rechnen	
kalkul.0ilo.nombrilo	kalkulilo	2	NULL	Zähler	
kalkul.0o	kalkulo		NULL	NULL	NULL
kalkul.0o.arangxoj	kalkulo	5	NULL	Betracht	
