#mrk	kap	num	dos	ind	trd
lig.0igxi.morale	ligiĝi	2	NULL	verbinden	sich verbinden
lig.0igxi.morale	ligiĝi	2	NULL	binden	sich binden
lig.0ilo	ligilo		NULL	NULL	NULL
lig.0ilo.FIG	ligilo	2	NULL	Bund	
lig.0ilo.KOMP	ligilo	3	NULL	Link	
lig.0ilo.KOMP	ligilo	3	NULL	Referenz	
lig.0ilo.KOMP	ligilo	3	NULL	Weblink	
lig.0ilo.MAT	ligilo	4	NULL	Verknüpfung	
lig.0ilo.MAT	ligilo	4	NULL	Verknüpfung	logische Verknüpfung
lig.0ilo.fizika	ligilo	1	NULL	Fessel	
lig.0ilo.fizika	ligilo	1	NULL	Schnur	
lig.0o	ligo		NULL	NULL	NULL
lig.0o.KEM	ligo	3	NULL	Bindung	chemische Bindung
lig.0o.asocio	ligo	2	NULL	Verband	
lig.0o.asocio	ligo	2	NULL	Bund	
lig.0o.asocio	ligo	2	NULL	Liga	
lig.0o.kioligas	ligo	1	NULL	Verbindung	
lig.0o.kioligas	ligo	1	NULL	Verbindung	
lig.0o.kioligas	ligo	1	NULL	Verbund	
lig.0verbo	ligverbo		NULL	Kopula	
lig.0verbo	ligverbo		NULL	Satzband	
lig.0verbo	ligverbo		NULL	Bindeverb	
lig.al0i	alligi		NULL	NULL	NULL
lig.al0i.fiksi	alligi	1	NULL	anbinden	
lig.al0i.fiksi	alligi	1	NULL	festbinden	
lig.al0i.persone	alligi	3	NULL	verbinden	
lig.al0i.persone	alligi	3	NULL	binden	an etwas binden
lig.al0i.rilatigi	alligi	2	NULL	verbinden	
lig.am0o	amligo		NULL	NULL	NULL
lig.am0o.KOMUNE	amligo		NULL	NULL	NULL
lig.cxirkaux0i	ĉirkaŭligi		NULL	verbinden	verbinden (um)
lig.cxirkaux0i	ĉirkaŭligi		NULL	umwickeln	
lig.cxirkaux0i	ĉirkaŭligi		NULL	umwinden	
lig.inter0i	interligi		NULL	verbinden	
lig.inter0o	interligo		NULL	NULL	NULL
lig.inter0o.BIB	interligo	3	NULL	Bund	
lig.inter0o.POL	interligo	2	NULL	Verband	
lig.inter0o.rilato	interligo	1	NULL	Zusammenhang	
lig.kor0ita	korligita		NULL	NULL	NULL
lig.kor0ita.PSI	korligita		NULL	NULL	NULL
lig.kor0o	korligo		NULL	NULL	NULL
lig.kor0o.PSI	korligo		NULL	NULL	NULL
lig.kun0ajxo	kunligaĵo		NULL	NULL	NULL
lig.kun0ajxo.KOMUNE	kunligaĵo	1	NULL	Verbund	Verbund (Bündel)
lig.kun0ajxo.KOMUNE	kunligaĵo	1	NULL	Bund	
lig.kun0ajxo.KOMUNE	kunligaĵo	1	NULL	Bündel	
lig.kun0ajxo.KOMUNE	kunligaĵo	1	NULL	Büschel	
lig.kun0ajxo.MAT	kunligaĵo	2	NULL	NULL	NULL
lig.kun0ano	kunligano		NULL	Verbündeter	
lig.kun0ano	kunligano		NULL	Genosse	
lig.kun0ano.POL	kunligano		NULL	Verbündeter	
lig.kun0ano.POL	kunligano		NULL	Genosse	
lig.kun0i	kunligi		NULL	verbinden	
lig.kun0i.KOMUNE	kunligi		NULL	verbinden	
lig.kun0o	kunligo		NULL	NULL	NULL
lig.kun0o.KOMUNE	kunligo	1	NULL	Verbindung	
lig.kun0o.KOMUNE	kunligo	1	NULL	Zusammenhang	
lig.kun0o.MAT	kunligo	2	NULL	Hintereinanderausführung	Hintereinanderausführung (von Abbildungen oder Relationen)
lig.kun0o.MAT	kunligo	2	NULL	Verkettung	Verkettung (von Abbildungen oder Relationen)
lig.mal0i	malligi		NULL	lösen	
lig.mal0i	disligi		NULL	lösen	
lig.mal0i.KOMUNE	malligi		NULL	lösen	
lig.mal0i.KOMUNE	disligi		NULL	lösen	
lig.mal0igxi	malligiĝi		NULL	lösen	sich lösen
lig.mal0igxi	disligiĝi		NULL	lösen	sich lösen
lig.mal0igxi.FIG	malligiĝi	2	NULL	lösen	sich lösen
lig.mal0igxi.FIG	disligiĝi	2	NULL	lösen	sich lösen
lig.mal0igxi.KOMUNE	malligiĝi	1	NULL	lösen	sich lösen
lig.mal0igxi.KOMUNE	disligiĝi	1	NULL	lösen	sich lösen
lig.pied0i	piedligi		NULL	hobbeln	
lig.pied0i.RAJ	piedligi		NULL	hobbeln	
ligame.0o	ligamento		NULL	Ligament	
ligame.0o	ligamento		NULL	Ligamentum	
ligame.0o	ligamento		NULL	Band	
ligatur.0i	ligaturi		NULL	NULL	NULL
ligatur.0i.KOMUNE	ligaturi		NULL	NULL	NULL
ligatur.0o	ligaturo		NULL	Ligatur	
ligatur.0o.MED	ligaturo	1	NULL	Ligatur	
ligatur.0o.MUZ	ligaturo	3	NULL	Ligatur	
ligatur.0o.TIP	ligaturo	2	NULL	Ligatur	
ligent.0o	ligento		NULL	Bindemittel	
ligent.0o.KON	ligento		NULL	Bindemittel	
lign.0a	ligna		NULL	hölzern	
lign.0ajxisto	lignaĵisto		NULL	Schreiner	
lign.0ajxo	lignaĵo		NULL	NULL	NULL
lign.0ero	lignero		NULL	Span	
lign.0ero	lignero		NULL	Splitter	
lign.0o	ligno		ekz_31	Holz	
lign.0o.peco	ligno	2	ekz_31	Holzscheit	
lign.0o.peco	ligno	2	ekz_31	Holz	
lignit.0o	lignito		NULL	Lignit	
lignit.0o	lignito		NULL	Braunkohle	
lignit.0o	lignito		NULL	Holzkohle	
ligul.0o	ligulo		NULL	Blatthäutchen	
ligul.0o	ligulo		NULL	Ligula	
ligul.0o.BOT	ligulo		NULL	Blatthäutchen	
ligul.0o.BOT	ligulo		NULL	Ligula	
ligur.0a	ligura		NULL	ligurisch	
ligur.0o	liguro		NULL	Ligurer	
ligur.0o.ETN	liguro	2	NULL	Ligurer	
ligur.0o.GEOG	liguro	1	NULL	Ligurer	
ligur.0ujo	Ligurujo		NULL	Ligurien	
ligur.0ujo.GEOG	Ligurujo		NULL	Ligurien	
liguri.0o	Ligurio		NULL	Ligurien	
liguri.0o.Ligurujo	Ligurio		NULL	Ligurien	
ligust.0o	ligustro		NULL	Liguster	
ligust.0o.BOT	ligustro		NULL	Liguster	
lihxtensxtejn.L0o	Liĥtenŝtejno		NULL	Liechtenstein	
lihxtensxtejn.L0o.GEOG	Liĥtenŝtejno		NULL	Liechtenstein	
lik.0i	liki		NULL	lecken	
lik.0i	liki		NULL	leck sein	
lik.0i.fluajxo	liki	2	NULL	auslaufen	
lik.0i.fluajxo	liki	2	NULL	durchsickern	
lik.0i.fluajxo	liki	2	NULL	lecken	
lik.0i.fluajxo	liki	2	NULL	leck sein	
lik.0i.sekreto	liki	3	NULL	durchsickern	durchsickern (Geheimnis)
lik.0i.sekreto	liki	3	NULL	lecken	
lik.0i.sekreto	liki	3	NULL	leck sein	
lik.0i.ujo	liki	1	NULL	auslaufen	
lik.0i.ujo	liki	1	NULL	lecken	
lik.0i.ujo	liki	1	NULL	leck sein	
lik.0imuna	likimuna		NULL	dicht	
lik.0o	liko		NULL	Leck	
lik.0o	liko		NULL	undicht	undichte Stelle
lik.0o.truo	liko		NULL	Leck	
lik.0o.truo	liko		NULL	undicht	undichte Stelle
lik.memor0ado	memorlikado		NULL	Speicherleck	
lik.tra0igxi	tralikiĝi		NULL	austreten	
lik.tra0igxi	tralikiĝi		NULL	durchlecken	
lik.tra0igxi	tralikiĝi		NULL	durchsickern	
liken.0o	likeno		NULL	Flechte	
liken.0o.BOT	likeno	1	NULL	Flechte	
liken.0o.MED	likeno	2	NULL	Flechte	
liki.0o	Likio		NULL	NULL	NULL
liki.0o.antikva_regiono	Likio		NULL	Lykien	
liknid.0o	liknido		NULL	Pechnelke	
liknid.0o	liknido		NULL	Lichtnelke	
likopo.0apulvoro	likopodia pulvoro		NULL	Bärlappsporen	
likopo.0apulvoro	likopodia pulvoro		NULL	Lycopodiumpulver	
likopo.0o	likopodio		NULL	Bärlapp	
likopo.0o.genro	likopodio	1	NULL	Bärlapp	
likopo.0o.klasano	likopodio	2	NULL	Bärlapp	
likopo.0oj	likopodioj		NULL	NULL	NULL
likopo.0oj.klaso	likopodioj		NULL	Bärlappe	
likopo.0oplantoj	likopodioplantoj		NULL	NULL	NULL
likopo1.0oj	likopodiacoj		NULL	Bärlappgewächse	
liktor.0o	liktoro		NULL	NULL	NULL
liktor.0o.HIS	liktoro		NULL	NULL	NULL
likv.0a	likva		NULL	flüssig	
likv.0a.FIZ	likva		NULL	flüssig	
likv.0ajxo	likvaĵo		NULL	NULL	NULL
likv.0ajxo.likvo	likvaĵo		NULL	Flüssigkeit	
likv.0igi	likvigi		NULL	verflüssigen	
likv.0igi.FIZ	likvigi		NULL	verflüssigen	
likv.0o	likvo		oa_8	Flüssigkeit	
likv.0o.FIZ	likvo		oa_8	Flüssigkeit	
likvid.0i	likvidi		NULL	flüssig machen	
likvid.0i	likvidi		NULL	abstoßen	
likvid.0i	likvidi		NULL	liquidieren	
likvid.0i.mortigi	likvidi	2	NULL	flüssig machen	
likvid.0i.mortigi	likvidi	2	NULL	abstoßen	
likvid.0i.mortigi	likvidi	2	NULL	liquidieren	
likvid.0o	likvido		NULL	Abwicklung	
likvid.0o	likvido		NULL	Auflösung	
likvid.0o	likvido		NULL	Geschäftsauflösung	
likvid.0o	likvido		NULL	Liquidation	
likvid1.0o	likvido		NULL	Liquide	
likvid1.0o	likvido		NULL	Liquida	
likvid1.0o	likvido		NULL	flüssige Laute	
likvid1.0o.FON	likvido		NULL	Liquide	
likvid1.0o.FON	likvido		NULL	Liquida	
likvid1.0o.FON	likvido		NULL	flüssige Laute	
likvor.0o	likvoro		NULL	Likör	
lil.0a	lila		NULL	lila	
lil.0o	lilo		NULL	Lila	
lilak.0o	lilako		NULL	Flieder	
lilak.0o.siringo	lilako		NULL	Flieder	
lili.0o	lilio		NULL	Lilie	
lili.0o.BOT	lilio		NULL	Lilie	
lili.akvo0o	akvolilio		NULL	Teichrose	
lili.akvo0o	akvolilio		NULL	Mummel	
lili.akvo0o.BOT	akvolilio		NULL	Teichrose	
lili.akvo0o.BOT	akvolilio		NULL	Mummel	
lili.tago0o	tagolilio		NULL	Taglilie	
lili.tago0o	taglilio		NULL	Taglilie	
lili.tago0o.BOT	tagolilio		NULL	Taglilie	
lili.tago0o.BOT	taglilio		NULL	Taglilie	
liliac.0oj	liliacoj		NULL	Liliengewächse	
lilipu.0a	liliputa		NULL	lilliputanisch	
lilipu.0a	liliputa		NULL	zwergenhaft	
lilit.0o	Lilito		NULL	Lilith	
lilit.0o.MIT	Lilito	2	NULL	Lilith	
lilit.0o.PSI	Lilito	3	NULL	Lilith	
lilit.0o.REL	Lilito	1	NULL	Lilith	
lilongv.0o	Lilongvo		NULL	Lilongwe	
lim.0a	lima		NULL	angrenzend	
lim.0a	lima		NULL	begrenzend	
lim.0a	lima		NULL	bildend	eine Grenze bildend
lim.0a	lima		NULL	grenzwertig	
lim.0a.KOMUNE	lima		NULL	angrenzend	
lim.0a.KOMUNE	lima		NULL	begrenzend	
lim.0a.KOMUNE	lima		NULL	bildend	eine Grenze bildend
lim.0a.KOMUNE	lima		NULL	grenzwertig	
lim.0i	limi		NULL	begrenzen	
lim.0i.KOMUNE	limi	1	NULL	angrenzen	
lim.0i.KOMUNE	limi	1	NULL	bilden	eine Grenze bilden
lim.0i.KOMUNE	limi	1	NULL	begrenzen	
lim.0i.MAT	limi	2	NULL	grenzen an	
lim.0i.MAT	limi	2	NULL	begrenzen	
lim.0igi	limigi		uv_L	begrenzen	
lim.0igi	limigi		akkor_en	begrenzen	
lim.0igi	limigi		uv_L	beschränken	
lim.0igi	limigi		akkor_en	beschränken	
lim.0igi	limigi		uv_L	einschränken	
lim.0igi	limigi		akkor_en	einschränken	
lim.0igi.FIG	limigi	2	uv_L	begrenzen	
lim.0igi.FIG	limigi	2	akkor_en	begrenzen	
lim.0igi.FIG	limigi	2	uv_L	beschränken	
lim.0igi.FIG	limigi	2	akkor_en	beschränken	
lim.0igi.FIG	limigi	2	uv_L	einschränken	
lim.0igi.FIG	limigi	2	akkor_en	einschränken	
lim.0igi.krei_limon	limigi	1	uv_L	begrenzen	
lim.0igi.krei_limon	limigi	1	akkor_en	begrenzen	
lim.0igi.krei_limon	limigi	1	uv_L	beschränken	
lim.0igi.krei_limon	limigi	1	akkor_en	beschränken	
lim.0igi.krei_limon	limigi	1	uv_L	einschränken	
lim.0igi.krei_limon	limigi	1	akkor_en	einschränken	
lim.0igi.limi	limigi	3	uv_L	begrenzen	
lim.0igi.limi	limigi	3	akkor_en	begrenzen	
lim.0igi.limi	limigi	3	uv_L	beschränken	
lim.0igi.limi	limigi	3	akkor_en	beschränken	
lim.0igi.limi	limigi	3	uv_L	einschränken	
lim.0igi.limi	limigi	3	akkor_en	einschränken	
lim.0igxi	limiĝi		NULL	begrenzt sein	
lim.0igxi	limiĝi		NULL	beschränkt sein	
lim.0igxi	limiĝi		NULL	eingeschränkt sein	
lim.0igxi	limiĝi		NULL	begrenzen	sich begrenzen (auf)
lim.0igxi	limiĝi		NULL	beschränken	sich beschränken (auf)
lim.0igxi	limiĝi		NULL	einschränken	sich einschränken (auf)
lim.0igxi.KOMUNE	limiĝi		NULL	begrenzt sein	
lim.0igxi.KOMUNE	limiĝi		NULL	beschränkt sein	
lim.0igxi.KOMUNE	limiĝi		NULL	eingeschränkt sein	
lim.0igxi.KOMUNE	limiĝi		NULL	begrenzen	sich begrenzen (auf)
lim.0igxi.KOMUNE	limiĝi		NULL	beschränken	sich beschränken (auf)
lim.0igxi.KOMUNE	limiĝi		NULL	einschränken	sich einschränken (auf)
lim.0o	limo		NULL	NULL	NULL
lim.0o.FIG	limo	3	NULL	Grenze	
lim.0o.FIG	limo	3	NULL	Rand	
lim.0o.MAT	limo	4	NULL	Grenzwert	
lim.0o.spaca	limo	1	NULL	Grenze	
lim.0o.tempa	limo	2	NULL	Zeitpunkt	
lim.0o.tempa	limo	2	NULL	Termin	
lim.0sxtono	limŝtono		NULL	Grenzstein	
lim.akvodis0o	akvodislimo		NULL	Wasserscheide	
lim.akvodis0o.GEOG	akvodislimo		NULL	Wasserscheide	
lim.cxirkaux0i	ĉirkaŭlimi		NULL	umranden	
lim.cxirkaux0i	ĉirkaŭlimi		NULL	umschließen	
lim.cxirkaux0i	ĉirkaŭlimi		NULL	umringen	
lim.cxirkaux0i.KOMUNE	ĉirkaŭlimi		NULL	umranden	
lim.cxirkaux0i.KOMUNE	ĉirkaŭlimi		NULL	umschließen	
lim.cxirkaux0i.KOMUNE	ĉirkaŭlimi		NULL	umringen	
lim.dis0i	dislimi		NULL	teilen	
lim.dis0i	dislimi		NULL	zerschneiden	
lim.dis0i	dislimi		NULL	aufteilen	
lim.dis0i.KOMUNE	dislimi		NULL	teilen	
lim.dis0i.KOMUNE	dislimi		NULL	zerschneiden	
lim.dis0i.KOMUNE	dislimi		NULL	aufteilen	
lim.gxis0i	ĝislimi		NULL	grenzen (an)	
lim.gxis0i	ĝislimi		NULL	erstrecken (bis)	sich erstrecken (bis)
lim.gxis0i.KOMUNE	ĝislimi		NULL	grenzen (an)	
lim.gxis0i.KOMUNE	ĝislimi		NULL	erstrecken (bis)	sich erstrecken (bis)
lim.land0o	landlimo		NULL	politische Grenze	
lim.land0o	landlimo		NULL	Landesgrenze	
lim.land0o.GEOG	landlimo		NULL	politische Grenze	
lim.land0o.GEOG	landlimo		NULL	Landesgrenze	
lim.sen0a	senlima		NULL	unbegrenzt	
lim.sen0a.KOMUNE	senlima		NULL	unbegrenzt	
lim.temp0o	templimo		NULL	Abgabetag	
lim.temp0o	limtempo		NULL	Abgabetag	
lim.temp0o	templimo		NULL	Abgabedatum	
lim.temp0o	limtempo		NULL	Abgabedatum	
lim.temp0o	templimo		NULL	Abgabetermin	
lim.temp0o	limtempo		NULL	Abgabetermin	
lim.temp0o	templimo		NULL	Termin	
lim.temp0o	limtempo		NULL	Termin	
lim.temp0o	templimo		NULL	Verfalltag	
lim.temp0o	limtempo		NULL	Verfalltag	
lim.temp0o	templimo		NULL	Verfalldatum	
lim.temp0o	limtempo		NULL	Verfalldatum	
lim.temp0o	templimo		NULL	Verfallstermin	
lim.temp0o	limtempo		NULL	Verfallstermin	
lim.temp0o	templimo		NULL	Gültigkeitsdatum	
lim.temp0o	limtempo		NULL	Gültigkeitsdatum	
lim.temp0o.KOMUNE	templimo		NULL	Abgabetag	
lim.temp0o.KOMUNE	limtempo		NULL	Abgabetag	
lim.temp0o.KOMUNE	templimo		NULL	Abgabedatum	
lim.temp0o.KOMUNE	limtempo		NULL	Abgabedatum	
lim.temp0o.KOMUNE	templimo		NULL	Abgabetermin	
lim.temp0o.KOMUNE	limtempo		NULL	Abgabetermin	
lim.temp0o.KOMUNE	templimo		NULL	Termin	
lim.temp0o.KOMUNE	limtempo		NULL	Termin	
lim.temp0o.KOMUNE	templimo		NULL	Verfalltag	
lim.temp0o.KOMUNE	limtempo		NULL	Verfalltag	
lim.temp0o.KOMUNE	templimo		NULL	Verfalldatum	
lim.temp0o.KOMUNE	limtempo		NULL	Verfalldatum	
lim.temp0o.KOMUNE	templimo		NULL	Verfallstermin	
lim.temp0o.KOMUNE	limtempo		NULL	Verfallstermin	
lim.temp0o.KOMUNE	templimo		NULL	Gültigkeitsdatum	
lim.temp0o.KOMUNE	limtempo		NULL	Gültigkeitsdatum	
lim1.0o	Limo		NULL	Lima	
lima.0o	limao		NULL	Feilenmuschel	
limaed.0oj	limaedoj		NULL	Feilenmuscheln	Feilenmuscheln (Familie)
limak.0o	limako		NULL	NULL	NULL
limak.0o.gastropodo	limako	1	NULL	Schnecke	
limak.0o.genro	limako	2	NULL	Schnegel	
limak.mar0oj	marlimakoj		NULL	NULL	NULL
limak.mar0oj.ZOO	marlimakoj		NULL	NULL	NULL
limak.paskala0o	paskala limako		NULL	Schnecke	Pascalsche Schnecke
limake.0oj	limakedoj		NULL	Schnegel	Schnegel [Familie]
limand.0o	limando		NULL	Kliesche	
limand.0o.ZOO	limando		NULL	Kliesche	
limb.0o	limbo		NULL	NULL	NULL
limb.0o.TEK	limbo	1	NULL	Saum	
limb.0o.TEK	limbo	1	NULL	Rand	
limb.0o.de_floro	limbo	3	NULL	Kelchsaum	
limb.0o.de_floro	limbo	3	NULL	Limbus	
limb.0o.de_folio	limbo	2	NULL	Blattspreite	
limb1.0o	Limbo		NULL	Limbus	
limburg.L0o	Limburgo		NULL	Limburg	
limburg.L0o.prov	Limburgo	1	NULL	Limburg	
limburg.L0o.urb	Limburgo	2	NULL	Limburg	
lime.0arbo	limearbo		NULL	NULL	NULL
lime.0arbo	limeujo		NULL	NULL	NULL
lime.0arbo.BOT	limearbo		NULL	NULL	NULL
lime.0arbo.BOT	limeujo		NULL	NULL	NULL
lime.0o	limeo		NULL	Limette	
lime.0o.KUI	limeo		NULL	Limette	
limed.0arbo	limedarbo		NULL	NULL	NULL
limed.0arbo	limedujo		NULL	NULL	NULL
limed.0arbo.BOT	limedarbo		NULL	Limette	Limette (Busch)
limed.0arbo.BOT	limedujo		NULL	Limette	Limette (Busch)
limed.0o	limedo		NULL	Limette	Limette (Frucht)
limed.0o.KUI	limedo		NULL	Limette	Limette (Frucht)
limerik.0o	limeriko		NULL	Limerick	
limerik.0o.POE	limeriko		NULL	Limerick	
limerik.L0o	Limeriko		NULL	Limerick	
limerik.L0o.urbo	Limeriko		NULL	Limerick	
limes.0o	limeso		NULL	Limes	
limes.0o.MAT	limeso		NULL	Limes	
limet.0o	limeto		NULL	NULL	NULL
limf.0a	limfa		NULL	lymphisch	
limf.0a_vazo	limfa vazo		NULL	NULL	NULL
limf.0aangio	limfa angio		NULL	Lymphgefäß	
limf.0aangio.ANA	limfa angio		NULL	Lymphgefäß	
limf.0o	limfo		oa_9	NULL	NULL
limf.0o.BOT	limfo	2	oa_9	NULL	NULL
limf.0o.ZOO	limfo	1	oa_9	Lymphe	
limfan.0o	limfangito		NULL	Lymphgefäßentzündung	
limfan.0o	limfangito		NULL	Lymphangitis	
limfat.0o	limfatismo		NULL	Lymphatismus	
limfat.0o.MED	limfatismo		NULL	Lymphatismus	
limit.0o	limito		NULL	Rahmen	
limit.0o	limito		NULL	Limit	
limnologi.0isto	limnologiisto		NULL	Limnologe	
limnologi.0isto.SCI	limnologiisto		NULL	Limnologe	
limnologi.0o	limnologio		NULL	Limnologie	
limnologi.0o.SCI	limnologio		NULL	Limnologie	
limona.0o	limonado		NULL	Limonade	
limona.0o	limonado		NULL	Limo	
limona.0o	limonado		NULL	Sprudel	süßer Sprudel
limonit.0o	limonito		NULL	Brauneisenstein	
limonit.0o	limonito		NULL	Limonit	
limonit.0o.MIN	limonito		NULL	Brauneisenstein	
limonit.0o.MIN	limonito		NULL	Limonit	
limuzin.0o	limuzino		NULL	Limousine	
limuzin.0o.AUT	limuzino		NULL	Limousine	
lin.0o	lino		NULL	Flachs	
lin.0o	lino		NULL	Lein	
lin.0o.tolo	lino	2	NULL	Flachs	
lin.0o.tolo	lino	2	NULL	Lein	
lin.0oleatolo0oleumo	linolea tolo		NULL	Linoleum	
lin.0oleatolo0oleumo	linoleumo		NULL	Linoleum	
lin.0oleo	linoleo		NULL	Leinsamenöl	
linac.0oj	linacoj		NULL	Leingewächse	
linc.0o	Linco		NULL	NULL	NULL
linc.0o.urbo	Linco		NULL	Linz	
lincx.0a	linĉa		NULL	NULL	NULL
lincx.0anto	linĉanto		NULL	NULL	NULL
lincx.0i	linĉi		NULL	aufknüpfen	
lincx.0i	linĉi		NULL	lynchen	
lincx.0ito	linĉito		NULL	NULL	NULL
lincx.0o	linĉo		NULL	NULL	NULL
lind.0a	linda		NULL	hübsch	
line.0o	lineo		NULL	Leitung	Leitung (elektr.)
line.0o.ELE	lineo	1	NULL	Leitung	Leitung (elektr.)
line.0o.TEL	lineo	2	NULL	Leitung	Leitung (elektr.)
linear.0a	lineara		NULL	linear	
linear.0a.gxenerala	lineara	1	NULL	linear	
linear.0a.homomorfio	lineara	2	NULL	linear	
linear.0a.reelafunkcio	lineara	3	NULL	linear	
linear.konjug0a	konjuglineara		NULL	antilinear	
linear.konjug0a	duonlineara		NULL	antilinear	
linear.konjug0a	kontraŭlineara		NULL	antilinear	
linear.konjug0a	konjuglineara		NULL	halblinear	
linear.konjug0a	duonlineara		NULL	halblinear	
linear.konjug0a	kontraŭlineara		NULL	halblinear	
linear.konjug0a	konjuglineara		NULL	konjugiert linear	
linear.konjug0a	duonlineara		NULL	konjugiert linear	
linear.konjug0a	kontraŭlineara		NULL	konjugiert linear	
linear.n0a	n-lineara		NULL	n-linear	
lingv.0a	lingva		NULL	NULL	NULL
lingv.0a.LIN	lingva		NULL	sprachlich	
lingv.0ajxo	lingvaĵo		NULL	NULL	NULL
lingv.0ajxo.LIN	lingvaĵo	2	NULL	NULL	NULL
lingv.0ajxo.fenomeno	lingvaĵo	1	NULL	NULL	NULL
lingv.0ano	lingvano		NULL	Sprecher	
lingv.0ano.LIN	lingvano		NULL	Sprecher	
lingv.0emulo	lingvemulo		NULL	NULL	NULL
lingv.0emulo.LIN	lingvemulo		NULL	NULL	NULL
lingv.0oscienca	lingvoscienca		NULL	sprachwissenschaftlich	
lingv.0oscienca	lingvoscienca		NULL	linguistisch	
lingv.0oscienca.LIN	lingvoscienca		NULL	sprachwissenschaftlich	
lingv.0oscienca.LIN	lingvoscienca		NULL	linguistisch	
lingv.0oscienco	lingvoscienco		NULL	Sprachwissenschaft	
lingv.0oscienco	lingvoscienco		NULL	Linguistik	
lingv.0oscienco.LIN	lingvoscienco		NULL	Sprachwissenschaft	
lingv.0oscienco.LIN	lingvoscienco		NULL	Linguistik	
lingv.bon0ismo	bonlingvismo		NULL	NULL	NULL
lingv.cel0o	cellingvo		NULL	Zielsprache	
lingv.cel0o.LIN	cellingvo		NULL	Zielsprache	
lingv.fak0o	faklingvo		NULL	NULL	NULL
lingv.fak0o.LIN	faklingvo		NULL	NULL	NULL
lingv.fonto0o	fontolingvo		NULL	Herkunftssprache	
lingv.fonto0o.LIN	fontolingvo	1	NULL	Quellsprache	
lingv.fonto0o.LIN	fontolingvo	1	NULL	Herkunftssprache	
lingv.fonto0o.pruntiga	fontolingvo	2	NULL	Herkunftssprache	
lingv.gesto0o	gestolingvo		NULL	Gebärdensprache	
lingv.gesto0o	signolingvo		NULL	Gebärdensprache	
lingv.gesto0o	gestolingvo		NULL	Gestensprache	
lingv.gesto0o	signolingvo		NULL	Gestensprache	
lingv.gesto0o	gestolingvo		NULL	Zeichensprache	
lingv.gesto0o	signolingvo		NULL	Zeichensprache	
lingv.gesto0o.LIN	gestolingvo		NULL	Gebärdensprache	
lingv.gesto0o.LIN	signolingvo		NULL	Gebärdensprache	
lingv.gesto0o.LIN	gestolingvo		NULL	Gestensprache	
lingv.gesto0o.LIN	signolingvo		NULL	Gestensprache	
lingv.gesto0o.LIN	gestolingvo		NULL	Zeichensprache	
lingv.gesto0o.LIN	signolingvo		NULL	Zeichensprache	
lingv.hom0o	homlingvo		NULL	NULL	NULL
lingv.hom0o	homa lingvo		NULL	NULL	NULL
lingv.inter0o	interlingvo		NULL	NULL	NULL
lingv.inter0o.LIN	interlingvo	1	NULL	NULL	NULL
lingv.inter0o.pontolingvo	interlingvo	2	NULL	NULL	NULL
lingv.mortinta0o	mortinta lingvo		NULL	NULL	NULL
lingv.mortinta0o.LIN	mortinta lingvo		NULL	NULL	NULL
lingv.plan0o	planlingvo		NULL	NULL	NULL
lingv.plan0o.LIN	planlingvo		NULL	NULL	NULL
lingv.plan0oscienco	planlingvoscienco		NULL	NULL	NULL
lingv.plan0oscienco.LIN	planlingvoscienco		NULL	NULL	NULL
lingv.plur0eco	plurlingveco		NULL	NULL	NULL
lingv.plur0eco	multlingveco		NULL	NULL	NULL
lingv.plur0eco.LIN	plurlingveco	1	NULL	NULL	NULL
lingv.plur0eco.LIN	multlingveco	1	NULL	NULL	NULL
lingv.plur0eco.LIN_plurlingvismo	plurlingveco	2	NULL	NULL	NULL
lingv.plur0eco.LIN_plurlingvismo	multlingveco	2	NULL	NULL	NULL
lingv.plur0ismo	plurlingvismo		NULL	NULL	NULL
lingv.plur0ismo.LIN	plurlingvismo		NULL	NULL	NULL
lingv.plur0ulo	plurlingvulo		NULL	Polyglotte	
lingv.plur0ulo.LIN	plurlingvulo		NULL	Polyglotte	
lingv.ponto0o	pontolingvo		NULL	Mittlersprache	
lingv.ponto0o	pontolingvo		NULL	Brückensprache	
lingv.ponto0o	pontolingvo		NULL	Zwischensprache	
lingv.ponto0o.LIN	pontolingvo		NULL	Mittlersprache	
lingv.ponto0o.LIN	pontolingvo		NULL	Brückensprache	
lingv.ponto0o.LIN	pontolingvo		NULL	Zwischensprache	
lingv.pra0o	pralingvo		NULL	Ursprache	
lingv.pra0o.LIN	pralingvo		NULL	Ursprache	
lingv.ton0o	tonlingvo		NULL	NULL	NULL
lingv.ton0o.LIN	tonlingvo		NULL	NULL	NULL
lingv.trans0igi	translingvigi		NULL	übersetzen	
lingv.trans0igi.traduki	translingvigi		NULL	übersetzen	
lingv.unu0eco	unulingveco		NULL	NULL	NULL
lingv.unu0eco.LIN	unulingveco	1	NULL	NULL	NULL
lingv.unu0eco.LIN_unulingvismo	unulingveco	2	NULL	NULL	NULL
lingv.unu0ismo	unulingvismo		NULL	NULL	NULL
lingv.unu0ismo.LIN	unulingvismo		NULL	NULL	NULL
lingv.unu0ulo	unulingvulo		NULL	NULL	NULL
lingv.unu0ulo.LIN	unulingvulo		NULL	NULL	NULL
lingvafranka.0o	Lingvafrankao		NULL	NULL	NULL
lingvafranka.0o.LIN	Lingvafrankao		NULL	NULL	NULL
lingvi.0a	lingvistika		NULL	linguistisch	
lingvi.0a	lingvistika		NULL	sprachwissenschaftlich	
