#kap	mrk	lng	trd	ind
ĵako	jxak1.0o	fr		fiche jack
ĵako	jxak1.0o.sxtopilingo	fr		connecteur jack
ĵako	jxak1.0o.sxtopilingo	fr		jack
ĵako	jxak1.0o.sxtopilingo	en		jack
ĵako	jxak1.0o.sxtopilingo	de		Buchse
ĵako	jxak1.0o.sxtopilingo	fr		prise jack
ĵako	jxak1.0o.sxtopilingo	fr		fiche jack
ĵako	jxak1.0o.sxtopilo	fr		connecteur jack
ĵako	jxak1.0o.sxtopilo	fr		jack
ĵako	jxak1.0o.sxtopilo	en		jack
ĵako	jxak1.0o.sxtopilo	de		Stöpsel
ĵako	jxak1.0o.sxtopilo	de	Klinke (Stecker)	Klinke
ĵako	jxak1.0o.sxtopilo	fr		prise jack
ĵako	jxak1.0o.sxtopilo	fr		fiche jack
ĵaketo	jxaket.0o	en		jacket
ĵaketo	jxaket.0o.vira	en		jacket
ĵaketo	jxaket.0o.vira	fr	habit (vêt. d'homme, jaquette)	habit
ĵaketo	jxaket.0o.vira	fr	jaquette (vêt. d'homme)	jaquette
ĵaketo	jxaket.0o.vira	de		Cut
ĵaketo	jxaket.0o.virina	en		jacket
ĵaketo	jxaket.0o.virina	fr	jaquette (vêt. de femme)	jaquette
ĵaketo	jxaket.0o.virina	de		Damenjackett
ĵaluza	jxaluz.0a	en		jealous
ĵaluza	jxaluz.0a	fr		jaloux
ĵaluza	jxaluz.0a	de		eifersüchtig
ĵaluza	jxaluz.0a.PSI_KOMUNE	fr		jaloux
ĵaluza	jxaluz.0a.PSI_KOMUNE	de		eifersüchtig
ĵaluza	jxaluz.0a.PSI_KOMUNE	en		jealous
ĵaluza	jxaluz.0a.PSI_ame	fr		jaloux
ĵaluza	jxaluz.0a.PSI_ame	de		eifersüchtig
ĵaluza	jxaluz.0a.PSI_ame	en		jealous
ĵaluzi	jxaluz.0i	fr	être jaloux (de)	jaloux
ĵaluzi	jxaluz.0i	en	be jealous	jealous
ĵaluzi	jxaluz.0i	de		eifersüchtig sein
ĵaluzi	jxaluz.0i.KOMUNE	fr	être jaloux (de)	jaloux
ĵaluzi	jxaluz.0i.KOMUNE	en	be jealous	jealous
ĵaluzi	jxaluz.0i.KOMUNE	de		eifersüchtig sein
ĵaluzo	jxaluz.0o	fr		jalousie
ĵaluzo	jxaluz.0o	en		jealousy
ĵaluzo	jxaluz.0o	de		Eifersucht
ĵaluzo	jxaluz.0o.KOMUNE	fr		jalousie
ĵaluzo	jxaluz.0o.KOMUNE	en		jealousy
ĵaluzo	jxaluz.0o.KOMUNE	de		Eifersucht
ĵaluzio	jxaluzi.0o	de		Jalousie
ĵaluzio	jxaluzi.0o	fr	jalousie (de fenêtre)	jalousie
ĵaluzio	jxaluzi.0o	en		Venetian blind
ĵaluzio	jxaluzi.0o	en		louvre
ĵaluzio	jxaluzi.0o	en		jalousie
ĵaluzio	jxaluzi.0o.ARKI	de		Jalousie
ĵaluzio	jxaluzi.0o.ARKI	fr	jalousie (de fenêtre)	jalousie
ĵaluzio	jxaluzi.0o.ARKI	en		Venetian blind
ĵaluzio	jxaluzi.0o.ARKI	en		louvre
ĵaluzio	jxaluzi.0o.ARKI	en		jalousie
ĵami	jxam.0i	fr	brouiller (télécom.)	brouiller
ĵami	jxam.0i.TEL	fr	brouiller (télécom.)	brouiller
ĵamboreo	jxambo.0o	fr		jamboree
ĵamboreo	jxambo.0o	en		jamboree
ĵamboreo	jxambo.0o	de		Pfadfinderkongress
ĵargono	jxargo.0o	NULL	NULL	NULL
ĵargono	jxargo.0o.pigxino	fr		sabir
ĵargono	jxargo.0o.pigxino	en		pidgin
ĵargono	jxargo.0o.pigxino	en		lingua franca
ĵargono	jxargo.0o.pigxino	de		Lingua Franca
ĵargono	jxargo.0o.pigxino	de		Pidgin
ĵargono	jxargo.0o.socia	fr		argot
ĵargono	jxargo.0o.socia	fr		jargon
ĵargono	jxargo.0o.socia	de		Jargon
ĵartelo	jxartel.0o	fr		jarretelle
ĵartelo	jxartel.0o	en		garter belt
ĵartelo	jxartel.0o	de		Straps
ĵazisto	jxaz.0isto	de		Jazzer
ĵazisto	jxaz.0isto	de		Jazz-Musiker
ĵazisto	jxaz.0isto	fr		jazz-man
ĵazisto	jxaz.0isto	en		jazz musician
ĝazo	jxaz.0o	fr		jazz
ĵazo	jxaz.0o	fr		jazz
ĝazo	jxaz.0o	en		jazz
ĵazo	jxaz.0o	en		jazz
ĝazo	jxaz.0o	de		Jazz
ĵazo	jxaz.0o	de		Jazz
Nov-Orleana ĵazo	jxaz.novorleana0o	fr	jazz Nouvelle-Orléans	Nouvelle-Orléans
Nov-Orleana ĵazo	jxaz.novorleana0o	fr	jazz New Orleans	New Orleans
Nov-Orleana ĵazo	jxaz.novorleana0o	en		New Orleans jazz
Nov-Orleana ĵazo	jxaz.novorleana0o	de		New-Orleans-Jazz
ĵeleo	jxele.0o	fr	gelée (de fruits)	gelée
ĵeleo	jxele.0o	en		jelly
ĵeleo	jxele.0o	de		Gelee
ĵeleo	jxele.0o.KUI	fr	gelée (de fruits)	gelée
ĵeleo	jxele.0o.KUI	en		jelly
ĵeleo	jxele.0o.KUI	de		Gelee
ĵerzo	jxerz.0o	fr	jersey (tissu, vêtement)	jersey
ĵerzo	jxerz.0o	en		jersey
ĵerzo	jxerz.0o.TEKS_sxtofo	fr	jersey (tissu, vêtement)	jersey
ĵerzo	jxerz.0o.TEKS_sxtofo	en		jersey
ĵerzo	jxerz.0o.TEKS_sxtofo	de	Jersey (Stoff)	Jersey
ĵerzo	jxerz.0o.TEKS_vesto	fr	jersey (tissu, vêtement)	jersey
ĵerzo	jxerz.0o.TEKS_vesto	en		jersey
Ĵerzejo	jxerzej.0o	fr		Jersey
Ĵerzejo	jxerzej.0o	en		Jersey
Ĵerzejo	jxerzej.0o.GEOG	fr		Jersey
Ĵerzejo	jxerzej.0o.GEOG	en		Jersey
Novĵerzejo	jxerzej.nov0o	fr		Nouveau Jersey
Novĵerzejo	jxerzej.nov0o	fr		New Jersey
Novĵerzejo	jxerzej.nov0o	en		New Jersey
Novĵerzejo	jxerzej.nov0o.GEOG	fr		Nouveau Jersey
Novĵerzejo	jxerzej.nov0o.GEOG	fr		New Jersey
Novĵerzejo	jxerzej.nov0o.GEOG	en		New Jersey
ĵetegi	jxet.0egi	fr		arrojar
ĵetegi	jxet.0egi	en		hurl
ĵetegi	jxet.0egi	de	reißen (werfen)	reißen
ĵetegi	jxet.0egi.KOMUNE	fr		arrojar
ĵetegi	jxet.0egi.KOMUNE	en		hurl
ĵetegi	jxet.0egi.KOMUNE	de	reißen (werfen)	reißen
ĵeti	jxet.0i	de		werfen
ĵeti	jxet.0i	fr	jeter (lancer)	jeter
ĵeti	jxet.0i	en		toss
ĵeti	jxet.0i	en		pitch
ĵeti	jxet.0i	en		throw
ĵeti	jxet.0i	de		schmeißen
ĵeti	jxet.0i.MAT	de		werfen
ĵeti	jxet.0i.MAT	fr	jeter (lancer)	jeter
ĵeti	jxet.0i.MAT	fr	jeter (sur, dans)	jeter
ĵeti	jxet.0i.MAT	en	map (onto, into)	map
ĵeti	jxet.0i.MAT	de	mappen (auf)	mappen
ĵeti	jxet.0i.MAT	de	abbilden (auf)	abbilden
ĵeti	jxet.0i.MAT	en		toss
ĵeti	jxet.0i.MAT	en		pitch
ĵeti	jxet.0i.MAT	en		throw
ĵeti	jxet.0i.MAT	de		schmeißen
ĵeti	jxet.0i.agon	de		werfen
ĵeti	jxet.0i.agon	fr	jeter (lancer)	jeter
ĵeti	jxet.0i.agon	en		toss
ĵeti	jxet.0i.agon	en		pitch
ĵeti	jxet.0i.agon	en		throw
ĵeti	jxet.0i.agon	de		schmeißen
ĵeti	jxet.0i.pusxi	de		werfen
ĵeti	jxet.0i.pusxi	fr	jeter (lancer)	jeter
ĵeti	jxet.0i.pusxi	en		toss
ĵeti	jxet.0i.pusxi	en		pitch
ĵeti	jxet.0i.pusxi	en		throw
ĵeti	jxet.0i.pusxi	de		schmeißen
ĵeti	jxet.0i.sia_korpo	fr	jeter (lancer)	jeter
ĵeti	jxet.0i.sia_korpo	en		toss
ĵeti	jxet.0i.sia_korpo	en		pitch
ĵeti	jxet.0i.sia_korpo	en		throw
ĵeti	jxet.0i.sia_korpo	de		schmeißen
ĵeti	jxet.0i.sia_korpo	de		werfen
ĵeti	jxet.0i.tra_aero	fr	jeter (lancer)	jeter
ĵeti	jxet.0i.tra_aero	en		toss
ĵeti	jxet.0i.tra_aero	en		pitch
ĵeti	jxet.0i.tra_aero	en		throw
ĵeti	jxet.0i.tra_aero	de		schmeißen
ĵeti	jxet.0i.tra_aero	de		werfen
ĵetiĝadi	jxet.0igxadi	fr	s'agiter (dans son lit, par ex.)	agiter
ĵetiĝadi	jxet.0igxadi	en		roll
ĵetiĝadi	jxet.0igxadi	en		pace
ĵetiĝadi	jxet.0igxadi	de	sich schütteln	schütteln
ĵetiĝadi	jxet.0igxadi.KOMUNE	fr	s'agiter (dans son lit, par ex.)	agiter
ĵetiĝadi	jxet.0igxadi.KOMUNE	en		roll
ĵetiĝadi	jxet.0igxadi.KOMUNE	en		pace
ĵetiĝadi	jxet.0igxadi.KOMUNE	de	sich schütteln	schütteln
ĵetiĝi	jxet.0igxi	fr	se jeter	jeter
ĵetiĝi	jxet.0igxi	en	get thrown	thrown
ĵetiĝi	jxet.0igxi.KOMUNE	fr	se jeter	jeter
ĵetiĝi	jxet.0igxi.KOMUNE	en	get thrown	thrown
ĵeto	jxet.0o	NULL	NULL	NULL
ĵeto	jxet.0o.MAT	de		Abbildung
ĵeto	jxet.0o.MAT	fr	application (math.)	application
ĵeto	jxet.0o.MAT	en		mapping
ĵeto	jxet.0o.ago	fr	jet (action de jeter)	jet
ĵeto	jxet.0o.ago	en		toss
ĵeto	jxet.0o.ago	en		pitch
ĵeto	jxet.0o.ago	en		throw
ĵeto	jxet.0o.ago	de		Wurf
akvoĵetilo	jxet.akvo0ilo	fr		canon à eau
akvoĵetilo	jxet.akvo0ilo	de		Wasserwerfer
akvoĵetilo	jxet.akvo0ilo.MAS	fr		canon à eau
akvoĵetilo	jxet.akvo0ilo.MAS	de		Wasserwerfer
deĵeti	jxet.de0i	fr	laisser choir	choir
deĵeti	jxet.de0i	fr	ôter (de soi)	ôter
deĵeti	jxet.de0i	en		throw off
deĵeti	jxet.de0i	de	herunter werfen	werfen
deĵeti	jxet.de0i	de		abschütteln
deĵeti	jxet.de0i	de		abwerfen
deĵeti	jxet.de0i.KOMUNE	fr	ôter (de soi)	ôter
deĵeti	jxet.de0i.KOMUNE	en		throw off
deĵeti	jxet.de0i.KOMUNE	de	herunter werfen	werfen
deĵeti	jxet.de0i.KOMUNE	de		abschütteln
deĵeti	jxet.de0i.KOMUNE	de		abwerfen
deĵeti	jxet.de0i.KOMUNE	fr	laisser choir	choir
disĵeta	jxet.dis0a	NULL	NULL	NULL
disĵeta	jxet.dis0a.MAT	fr		injectif
disĵeta	jxet.dis0a.MAT	de		injektiv
disĵeta	jxet.dis0a.MAT	en		injective
disĵeti	jxet.dis0i	fr		éparpiller
disĵeti	jxet.dis0i	fr	jeter (en tous sens)	jeter
disĵeti	jxet.dis0i	en		scatter
disĵeti	jxet.dis0i	en	(broad)cast	cast
disĵeti	jxet.dis0i	de	um sich werfen	werfen
disĵeti	jxet.dis0i	de		umherwerfen
disĵeti	jxet.dis0i	de		verstreuen
disĵeti	jxet.dis0i	de		streuen
disĵeti	jxet.dis0i.KOMUNE	fr		éparpiller
disĵeti	jxet.dis0i.KOMUNE	fr	jeter (en tous sens)	jeter
disĵeti	jxet.dis0i.KOMUNE	en		scatter
disĵeti	jxet.dis0i.KOMUNE	en	(broad)cast	cast
disĵeti	jxet.dis0i.KOMUNE	de	um sich werfen	werfen
disĵeti	jxet.dis0i.KOMUNE	de		umherwerfen
disĵeti	jxet.dis0i.KOMUNE	de		verstreuen
disĵeti	jxet.dis0i.KOMUNE	de		streuen
disĵeto	jxet.dis0o	NULL	NULL	NULL
disĵeto	jxet.dis0o.MAT	fr		application injective
disĵeto	jxet.dis0o.MAT	fr		injection
disĵeto	jxet.dis0o.MAT	en		injection
disĵeto	jxet.dis0o.MAT	de		Injektion
dissurĵeta	jxet.dissur0a	fr		biunivoque
dissurĵeta	jxet.dissur0a	fr		bijectif
dissurĵeta	jxet.dissur0a	en		one-to-one
dissurĵeta	jxet.dissur0a	en		bijective
dissurĵeta	jxet.dissur0a	de		eineindeutig
dissurĵeta	jxet.dissur0a	de		bijektiv
dissurĵeto	jxet.dissur0o	en		bijection
dissurĵeto	jxet.dissur0o	fr		application bijective
dissurĵeto	jxet.dissur0o	de		Bijektion
dissurĵeto	jxet.dissur0o	fr		bijection
dissurĵeto	jxet.dissur0o	en		one-to-one mapping
dissurĵeto	jxet.dissur0o	en		biunique correspondence
ekĵeti	jxet.ek0i	fr		projeter
ekĵeti	jxet.ek0i.KOMUNE	fr		projeter
forĵetindaĵo	jxet.el0ajxo	de		Abfall
forĵetaĵo	jxet.el0ajxo	de		Abfall
elĵetaĵo	jxet.el0ajxo	de		Abfall
forĵetindaĵo	jxet.el0ajxo	de		Auswurf
forĵetaĵo	jxet.el0ajxo	de		Auswurf
elĵetaĵo	jxet.el0ajxo	de		Auswurf
forĵetaĵo	jxet.el0ajxo.KOMUNE	de		Abfall
elĵetaĵo	jxet.el0ajxo.KOMUNE	de		Abfall
forĵetindaĵo	jxet.el0ajxo.KOMUNE	fr		rebut
forĵetaĵo	jxet.el0ajxo.KOMUNE	fr		rebut
elĵetaĵo	jxet.el0ajxo.KOMUNE	fr		rebut
forĵetindaĵo	jxet.el0ajxo.KOMUNE	en		refuse
forĵetaĵo	jxet.el0ajxo.KOMUNE	en		refuse
elĵetaĵo	jxet.el0ajxo.KOMUNE	en		refuse
forĵetindaĵo	jxet.el0ajxo.KOMUNE	en		waste
forĵetaĵo	jxet.el0ajxo.KOMUNE	en		waste
elĵetaĵo	jxet.el0ajxo.KOMUNE	en		waste
forĵetindaĵo	jxet.el0ajxo.KOMUNE	en		trash
forĵetaĵo	jxet.el0ajxo.KOMUNE	en		trash
elĵetaĵo	jxet.el0ajxo.KOMUNE	en		trash
forĵetindaĵo	jxet.el0ajxo.KOMUNE	en		garbage
forĵetaĵo	jxet.el0ajxo.KOMUNE	en		garbage
elĵetaĵo	jxet.el0ajxo.KOMUNE	en		garbage
forĵetindaĵo	jxet.el0ajxo.KOMUNE	de		Auswurf
forĵetaĵo	jxet.el0ajxo.KOMUNE	de		Auswurf
elĵetaĵo	jxet.el0ajxo.KOMUNE	de		Auswurf
forĵetindaĵo	jxet.el0ajxo.KOMUNE	de		Abfall
elĵeti	jxet.el0i	de		entfernen
elĵeti	jxet.el0i	de		auswerfen
elĵeti	jxet.el0i	de	hinaus werfen	werfen
elĵeti	jxet.el0i.KOMUNE	de		entfernen
elĵeti	jxet.el0i.KOMUNE	de		auswerfen
elĵeti	jxet.el0i.KOMUNE	de	hinaus werfen	werfen
elĵeti	jxet.el0i.KOMUNE	fr	rejeter (son repas, un exclu,...)	rejeter
elĵeti	jxet.el0i.KOMUNE	fr	jeter par la fenêtre (dépenser inconsidérément)	jeter par la fenêtre
elĵeti	jxet.el0i.KOMUNE	fr		déverser
elĵeti	jxet.el0i.KOMUNE	en		spit out
elĵeti	jxet.el0i.KOMUNE	en		spew
elĵetulo	jxet.el0ulo	fr	misérable (subst.)	misérable
elĵetulo	jxet.el0ulo	fr		gueux
elĵetulo	jxet.el0ulo	de		Bettler
elĵetulo	jxet.el0ulo	de	Ausgestossener (aus Gesellschaft)	Ausgestossener
elĵetulo	jxet.el0ulo.KOMUNE	fr	misérable (subst.)	misérable
elĵetulo	jxet.el0ulo.KOMUNE	fr		gueux
elĵetulo	jxet.el0ulo.KOMUNE	de		Bettler
elĵetulo	jxet.el0ulo.KOMUNE	de	Ausgestossener (aus Gesellschaft)	Ausgestossener
enĵeta	jxet.en0a	NULL	NULL	NULL
enĵeta	jxet.en0a.MAT	NULL	NULL	NULL
enĵeto	jxet.en0o	NULL	NULL	NULL
enĵeto	jxet.en0o.MAT	NULL	NULL	NULL
forĵetaĵo	jxet.for0ajxo	de		Abfall
forĵeti	jxet.for0i	fr		écarter
forĵeti	jxet.for0i	fr	rejeter (une offre)	rejeter
forĵeti	jxet.for0i	en		throw away
forĵeti	jxet.for0i	de		verwerfen
forĵeti	jxet.for0i	de		wegwerfen
forĵeti	jxet.for0i.KOMUNE	fr		écarter
forĵeti	jxet.for0i.KOMUNE	fr	rejeter (une offre)	rejeter
forĵeti	jxet.for0i.KOMUNE	en		throw away
forĵeti	jxet.for0i.KOMUNE	de		verwerfen
forĵeti	jxet.for0i.KOMUNE	de		wegwerfen
forĵetinda	jxet.for0inda	fr		négligeable
forĵetinda	jxet.for0inda	fr		bon à jeter
forĵetinda	jxet.for0inda	de		wertlos
forĵetinda	jxet.for0inda	de		unnütz
forĵetinda	jxet.for0inda	de		überflüssig
forĵetinda	jxet.for0inda.KOMUNE	fr		négligeable
forĵetinda	jxet.for0inda.KOMUNE	fr		bon à jeter
forĵetinda	jxet.for0inda.KOMUNE	de		wertlos
forĵetinda	jxet.for0inda.KOMUNE	de		unnütz
forĵetinda	jxet.for0inda.KOMUNE	de		überflüssig
surĵeta	jxet.sur0a	en		surjective
surĵeta	jxet.sur0a	fr		surjectif
surĵeta	jxet.sur0a	de		surjektiv
surĵeti	jxet.sur0i	de		überwerfen
surĵeto	jxet.sur0o	fr		application surjective
surĵeto	jxet.sur0o	fr		surjection
surĵeto	jxet.sur0o	en	onto function	function
surĵeto	jxet.sur0o	en		surjection
surĵeto	jxet.sur0o	de		Surjektion
ŝtonĵetilo	jxet.sxton0ilo	de	Steinschleuder	schleuder
ŝtonĵetilo	jxet.sxton0ilo	fr		lance-pierres
ŝtonĵetilo	jxet.sxton0ilo	en		sling-shot
ŝtonĵeto	jxet.sxton0o	de		Steinwurf
ĵetono	jxeton.0o	fr		jeton
ĵetono	jxeton.0o	en		disk
ĵetono	jxeton.0o	en		chip
ĵetono	jxeton.0o	en		token
ĵetono	jxeton.0o	de	Jeton (Spielmarke)	Jeton
ĵetono	jxeton.0o.KOMUNE	fr		jeton
ĵetono	jxeton.0o.KOMUNE	en		disk
ĵetono	jxeton.0o.KOMUNE	en		chip
ĵetono	jxeton.0o.KOMUNE	en		token
ĵetono	jxeton.0o.KOMUNE	de	Jeton (Spielmarke)	Jeton
ĵibo	jxib.0o	fr		foc
ĵibo	jxib.0o	en		jib
ĵibo	jxib.0o	de		Klüver
ĵibo	jxib.0o.SHI	fr		foc
ĵibo	jxib.0o.SHI	en		jib
ĵibo	jxib.0o.SHI	de		Klüver
ĝigo	jxig.0o	fr		gigue
ĵigo	jxig.0o	fr		gigue
ĝigo	jxig.0o	en		jig
ĵigo	jxig.0o	en		jig
ĝigo	jxig.0o.danco	fr		gigue
ĵigo	jxig.0o.danco	fr		gigue
ĝigo	jxig.0o.danco	en		jig
ĵigo	jxig.0o.danco	en		jig
ĝigo	jxig.0o.danco	de		Jig
ĵigo	jxig.0o.danco	de		Jig
ĝigo	jxig.0o.muzikajxo	fr		gigue
ĵigo	jxig.0o.muzikajxo	fr		gigue
ĝigo	jxig.0o.muzikajxo	en		jig
ĵigo	jxig.0o.muzikajxo	en		jig
ĝigo	jxig.0o.muzikajxo	de		Gigue
ĵigo	jxig.0o.muzikajxo	de		Gigue
ĵigo	jxig1.0o	de		Puzzle
ĵigo	jxig1.0o.puzlo	de		Puzzle
ĵipo	jxip.0o	fr		jeep
ĵipo	jxip.0o	de		Geländewagen
ĵipo	jxip.0o	en		jeep
ĵipo	jxip.0o	de	Kübelwagen [ark]	Kübelwagen
ĵipo	jxip.0o.AUT	fr		jeep
ĵipo	jxip.0o.AUT	de		Geländewagen
ĵipo	jxip.0o.AUT	en		jeep
ĵipo	jxip.0o.AUT	de	Kübelwagen [ark]	Kübelwagen
ĵokeo	jxoke.0o	NULL	NULL	NULL
ĵokeo	jxoke.0o.MUZ	de		DJ
ĵokeo	jxoke.0o.MUZ	de		Discjockey
ĵokeo	jxoke.0o.SPO	fr		jockey
ĵokeo	jxoke.0o.SPO	en		jockey
ĵokeo	jxoke.0o.SPO	de		Berufsrennreiter
ĵokeo	jxoke.0o.SPO	de		Jockey
ĵokero	jxoker.0o	de		Joker
ĵokero	jxoker.0o.KOMP	de		Platzhalter
ĵokero	jxoker.0o.KOMP	de	Wildcard (Informatik)	Wildcard
ĵokero	jxoker.0o.KOMP	de		Joker
ĵokero	jxoker.0o.KOMP	fr	joker (info.)	joker
ĵokero	jxoker.0o.KOMP	en		match-all pattern
ĵokero	jxoker.0o.KOMP	en		wildcard character
ĵokero	jxoker.0o.karto	fr	joker (carte)	joker
ĵokero	jxoker.0o.karto	en		joker
ĵokero	jxoker.0o.karto	de		Joker
ĵokero	jxoker.0o.karto	de		Joker
ĵongli	jxongl.0i	fr		jongler
ĵongli	jxongl.0i	en		juggle
ĵongli	jxongl.0i	de		gaukeln
ĵongli	jxongl.0i	de		jonglieren
ĵongli	jxongl.0i.FIG	fr		jongler
ĵongli	jxongl.0i.FIG	en		juggle
ĵongli	jxongl.0i.FIG	de		gaukeln
ĵongli	jxongl.0i.FIG	de		jonglieren
ĵongli	jxongl.0i.SPO	fr		jongler
ĵongli	jxongl.0i.SPO	en		juggle
ĵongli	jxongl.0i.SPO	de		gaukeln
ĵongli	jxongl.0i.SPO	de		jonglieren
ĵonglisto	jxongl.0isto	fr		jongleur
ĵonglisto	jxongl.0isto	en		juggler
ĵonglisto	jxongl.0isto	de		Gaukler
ĵonglisto	jxongl.0isto	de		Jongleur
ĵonglisto	jxongl.0isto.FIG	fr		jongleur
ĵonglisto	jxongl.0isto.FIG	en		juggler
ĵonglisto	jxongl.0isto.FIG	de		Gaukler
ĵonglisto	jxongl.0isto.FIG	de		Jongleur
ĵonglisto	jxongl.0isto.SPO	fr		jongleur
ĵonglisto	jxongl.0isto.SPO	en		juggler
ĵonglisto	jxongl.0isto.SPO	de		Gaukler
ĵonglisto	jxongl.0isto.SPO	de		Jongleur
forĵongli	jxongl.for0i	fr		escamoter
forĵongli	jxongl.for0i.KOMUNE	de		wegzaubern
forĵongli	jxongl.for0i.KOMUNE	fr		escamoter
Ĵubo	jxub.0o	fr		Djouba
Ĵubo	jxub.0o	en		Juba
Ĵubo	jxub.0o	de		Juba
ĵudisto	jxud.0isto	fr		judoka
ĵudisto	jxud.0isto	en		judo wrestler
ĵudisto	jxud.0isto	de		Judoka
ĵudo	jxud.0o	fr		judo
ĵudo	jxud.0o	de		Judo
ĵudo	jxud.0o	en		judo
ĵuĵuo	jxujxu.0o	de		Tand
ĵuĵuo	jxujxu.0o	de		Pillepalle
ĵuĵuo	jxujxu.0o	fr		babiole
ĵuĵuo	jxujxu.0o.KOMUNE	de		Tand
ĵuĵuo	jxujxu.0o.KOMUNE	de		Pillepalle
ĵuĵuo	jxujxu.0o.KOMUNE	fr		babiole
Ĵulo	jxul.0o	fr		Joule
Ĵulo	jxul.0o	de		Joule
Ĵulo	jxul.0o	en	Joule (James)	Joule
ĵulo	jxul.jx0o	fr	joule (unité de mesure)	joule
ĵulo	jxul.jx0o	en		joule
ĵulo	jxul.jx0o	de		Joule
ĵura	jxur.0a	en		sworn
ĵura	jxur.0a	de		beschworen
ĵuri	jxur.0i	fr	prêter serment	serment
ĵuri	jxur.0i	fr	faire serment	serment
ĵuri	jxur.0i	fr	donner sa parole	parole
ĵuri	jxur.0i	fr	jurer (faire un serment)	jurer
ĵuri	jxur.0i	en		swear
ĵuri	jxur.0i	de		beeiden
ĵuri	jxur.0i	de		schwören
ĵurligi	jxur.0igi	fr		assermenté
ĵurigi	jxur.0igi	fr		assermenté
ĵurligi	jxur.0igi	fr	faire prêter serment	serment
ĵurigi	jxur.0igi	fr	faire prêter serment	serment
ĵurligi	jxur.0igi	fr	faire jurer	jurer
ĵurigi	jxur.0igi	fr	faire jurer	jurer
ĵurligi	jxur.0igi	en	swear (in) (transitiva)	swear (in)
ĵurigi	jxur.0igi	en	swear (in) (transitiva)	swear (in)
ĵurligi	jxur.0igi	de		einschwören
ĵurigi	jxur.0igi	de		einschwören
ĵurligi	jxur.0igi	de	einen Eid abnehmen	Eid
ĵurigi	jxur.0igi	de	einen Eid abnehmen	Eid
ĵurligi	jxur.0igi	de		vereidigen
ĵurigi	jxur.0igi	de		vereidigen
ĵuro	jxur.0o	fr	vœu (serment)	vœu
ĵuro	jxur.0o	fr	parole (serment)	parole
ĵuro	jxur.0o	fr		serment
ĵuro	jxur.0o	en		oath
ĵuro	jxur.0o	de		Eid
ĵuro	jxur.0o	de		Schwur
ĵurpeti	jxur.0peti	fr		supplier
ĵurpeti	jxur.0peti	en		petition
ĵurpeti	jxur.0peti	de		beschwören
ĵurrompo	jxur.0rompo	de	Brechen eines Schwures	Brechen
ĵurrompo	jxur.0rompo	de		Meineid
jeĵuri	jxur.je0i	de		beschwören
kunĵuri	jxur.kun0i	fr	se conjurer	conjurer
kunĵuri	jxur.kun0i	en		conspire
kunĵuri	jxur.kun0i	de	sich verschwören	verschwören
ĵuraso	jxuras.0o	fr	jurassique (subst., époque)	jurassique
ĵuraso	jxuras.0o	en		Jurassic
ĵuraso	jxuras.0o	de		Jura
ĵuraso	jxuras.0o.GEOG	fr	jurassique (subst., époque)	jurassique
ĵuraso	jxuras.0o.GEOG	en		Jurassic
ĵuraso	jxuras.0o.GEOG	de		Jura
ĵuraso	jxuras.0o.GEOL	fr	jurassique (subst., époque)	jurassique
ĵuraso	jxuras.0o.GEOL	en		Jurassic
ĵuraso	jxuras.0o.GEOL	de		Jura
Ĵuraso	jxuras.Jx0o	de		Jura
ĵuriano	jxuri.0ano	fr	juré (membre de jury)	juré
ĵuriano	jxuri.0ano.JUR	fr	juré (membre de jury)	juré
ĵurio	jxuri.0o	fr		jury
ĵurio	jxuri.0o	en		jury
ĵurio	jxuri.0o	de		Jury
ĵurio	jxuri.0o.JUR	en		jury
ĵurio	jxuri.0o.JUR	fr		jury
ĵurio	jxuri.0o.JUR	de		Jury
ĵurio	jxuri.0o.SPO	en		jury
ĵurio	jxuri.0o.SPO	fr		jury
ĵurio	jxuri.0o.SPO	de		Jury
ĵurnalismo	jxurna.0ismo	fr		journalisme
ĵurnalismo	jxurna.0ismo	de		Journalismus
ĵurnalismo	jxurna.0ismo.INF	fr		journalisme
ĵurnalismo	jxurna.0ismo.INF	de		Journalismus
ĵurnalisto	jxurna.0isto	fr		journaliste
ĵurnalisto	jxurna.0isto	en		journalist
ĵurnalisto	jxurna.0isto	de		Journalist
ĵurnalisto	jxurna.0isto.INF	fr		journaliste
ĵurnalisto	jxurna.0isto.INF	en		journalist
ĵurnalisto	jxurna.0isto.INF	de		Journalist
ĵurnalo	jxurna.0o	fr		journal
ĵurnalo	jxurna.0o	en		newspaper
ĵurnalo	jxurna.0o	en		journal
ĵurnalo	jxurna.0o.INF	fr		journal
ĵurnalo	jxurna.0o.INF	en		newspaper
ĵurnalo	jxurna.0o.INF	en		journal
ĵurnalo	jxurna.0o.INF	de		Nachrichtensendung
ĵurnalo	jxurna.0o.INF	de		Journal
ĵurnalo	jxurna.0o.TIP	fr		journal
ĵurnalo	jxurna.0o.TIP	en		newspaper
ĵurnalo	jxurna.0o.TIP	en		journal
ĵurnalo	jxurna.0o.TIP	de		Tageszeitung
esplorĵurnalisto	jxurna.esplor0isto	fr		journaliste d'enquête
esplorĵurnalisto	jxurna.esplor0isto	de		Investigativjournalist
esplorĵurnalisto	jxurna.esplor0isto.INF	de		Investigativjournalist
esplorĵurnalisto	jxurna.esplor0isto.INF	fr		journaliste d'enquête
fotoĵurnalisto	jxurna.foto0isto	fr		reporter-photographe
