#mrk	kap	num	dos	ind	trd
eksplo.0igilo	eksplodigilo		NULL	NULL	NULL
eksplo.0igilo.TEK	eksplodigilo	1	NULL	Zünder	
eksplo.0igilo.substanco	eksplodigilo	2	NULL	NULL	NULL
eksplo.0o	eksplodo		NULL	Explosion	
eksplo.0o	eksplodo		NULL	Ausbruch	
eksplo.pra0o	praeksplodo		NULL	Urknall	
eksplo.pra0o.AST	praeksplodo		NULL	Urknall	
eksplu.0egi	ekspluategi		NULL	NULL	NULL
eksplu.0i	ekspluati		oa_2	abbauen	abbauen (Rohstoffe)
eksplu.0i	ekspluati		oa_2	überstrapazieren	
eksplu.0i	ekspluati		oa_2	ausnutzen	
eksplu.0i	ekspluati		oa_2	ausbeuten	
eksplu.0i.EKON	ekspluati	2	oa_2	abbauen	abbauen (Rohstoffe)
eksplu.0i.EKON	ekspluati	2	oa_2	rücksichtslos ausnutzen	
eksplu.0i.EKON	ekspluati	2	oa_2	überstrapazieren	
eksplu.0i.EKON	ekspluati	2	oa_2	ausnutzen	
eksplu.0i.EKON	ekspluati	2	oa_2	ausbeuten	
ekspon.0ajxo	eksponaĵo		NULL	Exponat	
ekspon.0ajxo.ekspoziciajxo	eksponaĵo		NULL	Exponat	
ekspon.0i	eksponi		NULL	NULL	NULL
ekspon.0i.EKON	eksponi	3	NULL	ausstellen	
ekspon.0i.EKON	eksponi	3	NULL	auslegen	
ekspon.0i.FOT	eksponi	1	NULL	aussetzen	
ekspon.0i.FOT	eksponi	1	NULL	belichten	
ekspon.0i.FOT	eksponi	1	NULL	exponieren	
ekspon.0i.klarigi	eksponi	2	NULL	darstellen	
ekspon1.0o	eksponencialo		NULL	Exponentialfunktion	
ekspon2.0o	eksponento		NULL	NULL	NULL
ekspon2.0o.algebra	eksponento	1	NULL	Exponent	
ekspon2.0o.algebra	eksponento	1	NULL	Hochzahl	
ekspon2.0o.glitpunkta	eksponento	2	NULL	NULL	NULL
ekspor.0ado	eksportado		NULL	Export	
ekspor.0ado	eksportado		NULL	Ausfuhr	
ekspor.0ado.transportado	eksportado		NULL	Export	
ekspor.0ado.transportado	eksportado		NULL	Ausfuhr	
ekspor.0ajxo	eksportaĵo		NULL	Exportprodukt	
ekspor.0ajxo	eksportaĵo		NULL	exportierte Ware	
ekspor.0ajxo	eksportaĵo		NULL	Ausfuhrgut	
ekspor.0ajxo.komercajxo	eksportaĵo		NULL	Exportprodukt	
ekspor.0ajxo.komercajxo	eksportaĵo		NULL	exportierte Ware	
ekspor.0ajxo.komercajxo	eksportaĵo		NULL	Ausfuhrgut	
ekspor.0i	eksporti		NULL	NULL	NULL
ekspor.0i.EKON	eksporti	1	NULL	exportieren	
ekspor.0i.EKON	eksporti	1	NULL	ausführen	
ekspor.0i.KOMP	eksporti	2	NULL	exportieren	
ekspor.0isto	eksportisto		NULL	Exporteur	
ekspor.0isto.komercisto	eksportisto		NULL	Exporteur	
ekspor.0o	eksporto		NULL	NULL	NULL
ekspor.0o.eksportado	eksporto	1	NULL	NULL	NULL
ekspor.0o.eksportajxo	eksporto	2	NULL	NULL	NULL
ekspoz.0i	ekspozi		NULL	ausstellen	
ekspoz1.0ejo	ekspoziciejo		NULL	Ausstellungsraum	
ekspoz1.0ejo	ekspoziciejo		NULL	Ausstellungshalle	
ekspoz1.0ejo	ekspoziciejo		NULL	Präsentationsraum	
ekspoz1.0ejo	ekspoziciejo		NULL	Schauraum	
ekspoz1.0ejo.ARKI	ekspoziciejo		NULL	Ausstellungsraum	
ekspoz1.0ejo.ARKI	ekspoziciejo		NULL	Ausstellungshalle	
ekspoz1.0ejo.ARKI	ekspoziciejo		NULL	Präsentationsraum	
ekspoz1.0ejo.ARKI	ekspoziciejo		NULL	Schauraum	
ekspoz1.0i	ekspozicii		NULL	ausstellen	
ekspoz1.0i	ekspozicii		NULL	Schau stellen	zur Schau stellen
ekspoz1.0i.KOMUNE	ekspozicii		NULL	ausstellen	
ekspoz1.0i.KOMUNE	ekspozicii		NULL	Schau stellen	zur Schau stellen
ekspoz1.0o	ekspozicio		NULL	NULL	NULL
ekspoz1.0o.kolekto	ekspozicio	2	NULL	Ausgestelltes	
ekspoz1.0o.kolekto	ekspozicio	2	NULL	ausgestellte Ware	
ekspoz1.0o.kolekto	ekspozicio	2	NULL	ausgestelltes Objekt	
ekspoz1.0o.kolekto	ekspozicio	2	NULL	Schauware	
ekspoz1.0o.kolekto	ekspozicio	2	NULL	Exponat	
ekspoz1.0o.prezentado	ekspozicio	1	NULL	Ausstellung	
ekspoz1.0o.prezentado	ekspozicio	1	NULL	Schau	
ekspre.0a	ekspresa		NULL	NULL	NULL
ekspre.0a.rapidega	ekspresa		NULL	Schnell-	
ekspre.0a.rapidega	ekspresa		NULL	Eil-	
ekspre.0a.rapidega	ekspresa		NULL	D-	
ekspre.0o	ekspreso		NULL	NULL	NULL
ekspre.0o.FER	ekspreso	2	NULL	Eilzug	
ekspre.0o.FER	ekspreso	2	NULL	D-Zug	
ekspre.0o.FER	ekspreso	2	NULL	Schnellzug	
ekspre.0o.FER	ekspreso	2	NULL	Fernschnellzug	
ekspre.0o.POSX	ekspreso	1	NULL	Eilbote	
ekspre.0o.POSX	ekspreso	1	NULL	Eilkurier	
ekspre.0o.POSX	ekspreso	1	NULL	Expresskurier	
ekspresionism.0a	ekspresionisma		NULL	expressionistisch	
ekspresionism.0a.BELA	ekspresionisma		NULL	expressionistisch	
ekspresionism.0o	ekspresionismo		NULL	Expressionismus	
ekspresionism.0o.BELA	ekspresionismo		NULL	Expressionismus	
ekspresionist.0o	ekspresionisto		NULL	NULL	NULL
ekspresionist.0o.BELA	ekspresionisto		NULL	Expressionist	
ekstaz.0i	ekstazi		NULL	Ekstase	in Ekstase sein
ekstaz.0i	ekstazi		NULL	verzückt	verzückt sein
ekstaz.0o	ekstazo		NULL	Ekstase	
ekstaz.0o	ekstazo		NULL	Verzückung	
ekstazi.0o	ekstazio		NULL	Ecstasy	
ekstazi.0o.MED	ekstazio		NULL	Ecstasy	
ekstem.0o	ekstemporalo		NULL	Extemporale	
ekstem.0o	ekstemporalo		NULL	unangekündigte Arbeit	
ekstem.0o	ekstemporalo		NULL	Probearbeit	
ekstem.0o.ekzerco	ekstemporalo		NULL	Extemporale	
ekstem.0o.ekzerco	ekstemporalo		NULL	unangekündigte Arbeit	
ekstem.0o.ekzerco	ekstemporalo		NULL	Probearbeit	
ekster.0	ekster		ekz_26	NULL	NULL
ekster.0	ekster		uv_E	NULL	NULL
ekster.0.kie	ekster	1	ekz_26	außerhalb	
ekster.0.kie	ekster	1	uv_E	außerhalb	
ekster.0.krom	ekster	2	ekz_26	außer	
ekster.0.krom	ekster	2	uv_E	außer	
ekster.0a	ekstera		NULL	äußerer	
ekster.0a.malena	ekstera	1	NULL	äußerer	
ekster.0a.randa	ekstera	2	NULL	äußerer	
ekster.0e	ekstere		NULL	außen	
ekster.0e	ekstere		NULL	außerhalb	
ekster.0e	ekstere		NULL	draußen	
ekster.0e.malene	ekstere	1	NULL	außen	
ekster.0e.malene	ekstere	1	NULL	außerhalb	
ekster.0e.malene	ekstere	1	NULL	draußen	
ekster.0e.rande	ekstere	2	NULL	außen	
ekster.0e.rande	ekstere	2	NULL	außerhalb	
ekster.0e.rande	ekstere	2	NULL	draußen	
ekster.0en	eksteren		NULL	NULL	NULL
ekster.0igxi	eksteriĝi		NULL	aussteigen	
ekster.0igxi.eliri	eksteriĝi		NULL	aussteigen	
ekster.0o0ajxo	ekstero eksteraĵo		NULL	Äußere	
ekster.0o0ajxo	ekstero eksteraĵo		NULL	Aussehen	
ekster.0ulo	eksterulo		NULL	NULL	NULL
ekster.0ulo.fremdulo	eksterulo	1	NULL	Außenstehender	
ekster.0ulo.fremdulo	eksterulo	1	NULL	Fremder	
ekster.0ulo.lernanto	eksterulo	2	NULL	Heimschläfer	
ekster.0ulo.lernanto	eksterulo	2	NULL	Externer	
ekster.al0	al ekster		NULL	NULL	NULL
ekster.al0	ekster ...-n		NULL	NULL	NULL
ekster1.0i	ekstermi		NULL	ausrotten	
ekster1.0i	ekstermi		NULL	vertilgen	
ekster1.0i	ekstermi		NULL	auslöschen	
ekster1.0i	ekstermi		NULL	vernichten	
ekster2.0i	eksterpoli		NULL	extrapolieren	
ekster2.0i	ekstrapoli		NULL	extrapolieren	
ekstr.0a	ekstra		NULL	NULL	NULL
ekstr.0a.aldona	ekstra	1	NULL	Sonder-	
ekstr.0a.aldona	ekstra	1	NULL	Extra-	
ekstr.0a.aldona	ekstra	1	NULL	zusätzlich	
ekstr.0a.aldona	ekstra	1	NULL	Reihe	außer der Reihe
ekstr.0a.aldona	ekstra	1	NULL	sonstige	
ekstr.0a.eksterordinara	ekstra	2	NULL	NULL	NULL
ekstra.0i	ekstrakti		NULL	NULL	NULL
ekstra.0i.FIG	ekstrakti	3	NULL	herausziehen	
ekstra.0i.FIG	ekstrakti	3	NULL	ableiten	
ekstra.0i.KEM	ekstrakti	1	NULL	herstellen	einen Auszug herstellen
ekstra.0i.KEM	ekstrakti	1	NULL	extrahieren	
ekstra.0i.TIP	ekstrakti	2	NULL	anfertigen	einen Auszug anfertigen
ekstra.0i.TIP	ekstrakti	2	NULL	zusammenfassen	
ekstra.0o	ekstrakto		NULL	NULL	NULL
ekstra.0o.TEK	ekstrakto	1	NULL	Auszug	
ekstra.0o.TEK	ekstrakto	1	NULL	Extrakt	
ekstra.0o.TIP	ekstrakto	2	NULL	Auszug	
ekstra.0o.TIP	ekstrakto	2	NULL	Zusammenfassung	
ekstra1.0a	ekstravaganca		NULL	extravagant	
ekstra1.0a	ekstravaganca		NULL	verstiegen	
ekstra1.0a	ekstravaganca		NULL	abgehoben	
ekstra1.0a	ekstravaganca		NULL	übergeschnappt	
ekstra1.0a.io	ekstravaganca	1	NULL	extravagant	
ekstra1.0a.io	ekstravaganca	1	NULL	verstiegen	
ekstra1.0a.io	ekstravaganca	1	NULL	abgehoben	
ekstra1.0a.io	ekstravaganca	1	NULL	übergeschnappt	
ekstra1.0a.iu	ekstravaganca	2	NULL	extravagant	
ekstra1.0a.iu	ekstravaganca	2	NULL	verstiegen	
ekstra1.0a.iu	ekstravaganca	2	NULL	abgehoben	
ekstra1.0a.iu	ekstravaganca	2	NULL	übergeschnappt	
ekstra1.0i	ekstravaganci		NULL	extravagant	sich extravagant benehmen
ekstra1.0i	ekstravaganci		NULL	verstiegen	verstiegen sein
ekstra1.0i	ekstravaganci		NULL	überspannt	überspannt handeln
ekstra1.0i	ekstravaganci		NULL	überschnappen	
ekstra1.0i.iu	ekstravaganci		NULL	extravagant	sich extravagant benehmen
ekstra1.0i.iu	ekstravaganci		NULL	verstiegen	verstiegen sein
ekstra1.0i.iu	ekstravaganci		NULL	überspannt	überspannt handeln
ekstra1.0i.iu	ekstravaganci		NULL	überschnappen	
ekstra1.0o	ekstravaganco		NULL	Extravaganz	
ekstra1.0o	ekstravaganco		NULL	Überspanntheit	
ekstra1.0o.MOR	ekstravaganco		NULL	Extravaganz	
ekstra1.0o.MOR	ekstravaganco		NULL	Überspanntheit	
ekstra2.0i	ekstradicii		NULL	ausliefern	
ekstra2.0i	ekstradicii		NULL	überstellen	
ekstra2.0i.JUR	ekstradicii		NULL	ausliefern	
ekstra2.0i.JUR	ekstradicii		NULL	überstellen	
ekstra2.0o	ekstradicio		NULL	Auslieferung	
ekstravert.0a	ekstraverta		NULL	NULL	NULL
ekstravert.0a.PSI	ekstraverta		NULL	NULL	NULL
ekstravert.0ulo	ekstravertulo		NULL	NULL	NULL
ekstravert.0ulo.PSI	ekstravertulo		NULL	NULL	NULL
ekstravertit.0a	ekstravertita		NULL	extrovertiert	
ekstravertit.0a.PSI	ekstravertita		NULL	extrovertiert	
ekstravertit.0o	ekstravertito		NULL	Extrovertierter	
ekstravertit.0o.PSI	ekstravertito		NULL	Extrovertierter	
ekstre.0a	ekstrema		NULL	NULL	NULL
ekstre.0a.kvante	ekstrema	2	NULL	NULL	NULL
ekstre.0a.space	ekstrema	1	NULL	NULL	NULL
ekstre.0ajxo	ekstremaĵo		NULL	Spitze	
ekstre.0ajxo	ekstremaĵo		NULL	Ende	
ekstre.0ajxo.space	ekstremaĵo		NULL	Spitze	
ekstre.0ajxo.space	ekstremaĵo		NULL	Ende	
ekstre.0e	ekstreme		NULL	äußerst	
ekstre.0e	ekstreme		NULL	extrem	
ekstre.0e.kvante	ekstreme		NULL	äußerst	
ekstre.0e.kvante	ekstreme		NULL	extrem	
ekstre.0eco	ekstremeco		NULL	Äußerstes	
ekstre.0eco	ekstremeco		NULL	Extrem	
ekstre.0eco.kvante	ekstremeco		NULL	Äußerstes	
ekstre.0eco.kvante	ekstremeco		NULL	Extrem	
ekstre.0ismo	ekstremismo		NULL	NULL	NULL
ekstre.0ismo.POL	ekstremismo		NULL	NULL	NULL
ekstre.0o	ekstremo		NULL	NULL	NULL
ekstre.0o.ajxo	ekstremo	1	NULL	NULL	NULL
ekstre.0o.eco	ekstremo	2	NULL	NULL	NULL
ekstre.0umejo	ekstremumejo		NULL	NULL	NULL
ekstre.0umiganto	ekstremumiganto		NULL	Extremstelle	
ekstre.0umiganto	ekstremumiganto		NULL	Extremalstelle	
ekstre.0umo	ekstremumo		NULL	Extremum	
ekstre.0umo	ekstremumo		NULL	Extremwert	
eksud.0ajxo	eksudaĵo		NULL	Exsudat	
eksud.0ajxo	eksudaĵo		NULL	Absonderung	
eksud.0ajxo.FIZL	eksudaĵo		NULL	Exsudat	
eksud.0ajxo.FIZL	eksudaĵo		NULL	Absonderung	
eksud.0i	eksudi		NULL	ausschwitzen	
eksud.0i	eksudi		NULL	absondern	
eksud.0i.FIZL	eksudi		NULL	ausschwitzen	
eksud.0i.FIZL	eksudi		NULL	absondern	
eksud.0o	eksudo		NULL	Ausschwitzen	
eksud.0o	eksudo		NULL	Absonderung	
eksud.0o.FIZL	eksudo		NULL	Ausschwitzen	
eksud.0o.FIZL	eksudo		NULL	Absonderung	
eksvot.0o	eksvoto		NULL	Votivgabe	
eksvot.0o.REL	eksvoto		NULL	Votivgabe	
ektopi.0o	ektopio		NULL	Organverlagerung	
ektopi.0o	ektopio		NULL	Ektopie	
ektrop.0o	ektropio		NULL	Ektropium	
ektrop.0o	ektropio		NULL	Auswärtskehrung	
ektrop.0o	ektropio		NULL	Ausstülpung	
ektrop.0o	ektropio		NULL	ectropium	
ektrop.0o	ektropio		NULL	kifordulás	
ektrop.0o.MED	ektropio		NULL	Ektropium	
ektrop.0o.MED	ektropio		NULL	Auswärtskehrung	
ektrop.0o.MED	ektropio		NULL	Ausstülpung	
ektrop.0o.MED	ektropio		NULL	ectropium	
ektrop.0o.MED	ektropio		NULL	kifordulás	
eku.0o	ekuo		NULL	NULL	NULL
eku.0o.EKON	ekuo		NULL	NULL	NULL
ekumen.0a	ekumena		NULL	ökumenisch	
ekumen.0ismo	ekumenismo		NULL	ökumenisch	ökumenische Bewegung
ekumen.0o	ekumeno		NULL	Ökumene	
ekv.0o	ekvo		NULL	Pferde	
ekv.0o	ekvo		NULL	Einhufer	
ekvaci.0aro	ekvaciaro		NULL	Gleichungssystem	
ekvaci.0igi	ekvaciigi		NULL	Gleichung	eine Gleichung finden (für einen Sachverhalt)
ekvaci.0o	ekvacio		oa_2	Gleichung	
ekvaci.diferenciala0o	diferenciala ekvacio		NULL	Differentialgleichung	
ekvaci.integrala0o	integrala ekvacio		NULL	Integralgleichung	
ekvaci.ne0o	neekvacio		NULL	Ungleichung	
ekvador.E0o	Ekvadoro		oa_8	Ecuador	
ekvato.0o	ekvatoro		NULL	Äquator	
ekvato1.0o	ekvatorialo		NULL	Äquatorial	
ekved.0oj	ekvedoj		NULL	Pferde	
ekved.0oj	ekvedoj		NULL	Einhufer	
ekvili.0i	ekvilibri		NULL	Gleichgewicht	im Gleichgewicht sein
ekvili.0i	ekvilibri		NULL	halten	das Gleichgewicht halten
ekvili.0i	ekvilibri		NULL	ausgleichen	
ekvili.0igi	ekvilibrigi		NULL	Gleichgewicht	ins Gleichgewicht bringen
ekvili.0igi	ekvilibrigi		NULL	ausbalancieren	
ekvili.0igi	ekvilibrigi		NULL	austarieren	
ekvili.0isto	ekvilibristo		NULL	Äquilibrist	
ekvili.0isto	ekvilibristo		NULL	Gleichgewichtsakrobat	
ekvili.0isto	ekvilibristo		NULL	Seiltänzer	
ekvili.0isto.TEA	ekvilibristo		NULL	Äquilibrist	
ekvili.0isto.TEA	ekvilibristo		NULL	Gleichgewichtsakrobat	
ekvili.0isto.TEA	ekvilibristo		NULL	Seiltänzer	
ekvili.0o	ekvilibro		oa_2	Gleichgewicht	
ekvili.mal0igi	malekvilibrigi		NULL	Gleichgewicht	aus dem Gleichgewicht bringen
ekvili.mal0igi	malekvilibrigi		NULL	destabilisieren	
ekvino.0apunkto	ekvinoksa punkto		NULL	NULL	NULL
ekvino.0apunkto.AST	ekvinoksa punkto		NULL	NULL	NULL
ekvino.0o	ekvinokso		NULL	Tagundnachtgleiche	
ekvino.0o	ekvinokso		NULL	Äquinoktium	
ekvino.0o.AST	ekvinokso	1	NULL	Tagundnachtgleiche	
ekvino.0o.AST	ekvinokso	1	NULL	Äquinoktium	
ekvino.0o.punkto	ekvinokso	2	NULL	Tagundnachtgleiche	
ekvino.0o.punkto	ekvinokso	2	NULL	Äquinoktium	
ekvipo.0a	ekvipolenta		NULL	äquipollent	
ekvipo.0a.punktoparoj	ekvipolenta	2	NULL	äquipollent	
ekvipo.0a.strekoj	ekvipolenta	1	NULL	äquipollent	
ekviva.0a	ekvivalenta		NULL	äquivalent	
ekviva.0a.KOMUNE	ekvivalenta	1	NULL	äquivalent	
ekviva.0a.MAT	ekvivalenta	2	NULL	äquivalent	
ekviva.0i	ekvivalenti		NULL	entsprechen	
ekviva.0o	ekvivalento		NULL	Gegenwert	
ekviva.0o	ekvivalento		NULL	Äquivalent	
ekviva.0o.logika	ekvivalento	3	NULL	Gegenwert	
ekviva.0o.logika	ekvivalento	3	NULL	Äquivalent	
ekviva.0o.logika	ekvivalento	3	NULL	Äquivalenz	
ekvizet.0o	ekvizeto		NULL	Schachtelhalm	
ekvizet.0o.genro	ekvizeto		NULL	Schachtelhalm	
ekvizet.0oj	ekvizetoj		NULL	Schachtelhalme	
ekvizet.0oj.klaso	ekvizetoj		NULL	Schachtelhalme	
ekzakt.0a	ekzakta		oa_4	genau	absolut genau
ekzakt.0a	ekzakta		oa_4	genau	absolut genau
ekzakt.0a	ekzakta		oa_4	exakt	
ekzakt.0a	ekzakta		oa_4	exakt	
ekzakt.0a.SCI	ekzakta	2	oa_4	genau	absolut genau
ekzakt.0a.SCI	ekzakta	2	oa_4	genau	absolut genau
ekzakt.0a.SCI	ekzakta	2	oa_4	exakt	
ekzakt.0a.SCI	ekzakta	2	oa_4	exakt	
ekzakt.0e	ekzakte		NULL	genau	
ekzakt.0e	ekzakte		NULL	exakt	
ekzalt.0i	ekzalti		NULL	aufregen	
ekzalt.0i	ekzalti		NULL	exaltieren	
ekzalt.0i	ekzalti		NULL	Aufregung	in Aufregung versetzen
ekzalt.0i	ekzalti		NULL	Hysterie	in Hysterie versetzen
ekzalt.0i	ekzalti		NULL	Stimmung	in exaltierte Stimmung versetzen
ekzalt.0i.PSI	ekzalti		NULL	aufregen	
ekzalt.0i.PSI	ekzalti		NULL	exaltieren	
ekzalt.0i.PSI	ekzalti		NULL	Aufregung	in Aufregung versetzen
ekzalt.0i.PSI	ekzalti		NULL	Hysterie	in Hysterie versetzen
ekzalt.0i.PSI	ekzalti		NULL	Stimmung	in exaltierte Stimmung versetzen
ekzalt.0o	ekzalto		NULL	Aufregung	
ekzalt.0o	ekzaltiĝo		NULL	Aufregung	
ekzalt.0o	ekzalto		NULL	Aufruhr	innere Aufruhr
ekzalt.0o	ekzaltiĝo		NULL	Aufruhr	innere Aufruhr
ekzalt.0o	ekzalto		NULL	Überspanntheit	
ekzalt.0o	ekzaltiĝo		NULL	Überspanntheit	
ekzalt.0o.PSI	ekzalto		NULL	Aufregung	
ekzalt.0o.PSI	ekzaltiĝo		NULL	Aufregung	
ekzalt.0o.PSI	ekzalto		NULL	Aufruhr	innere Aufruhr
ekzalt.0o.PSI	ekzaltiĝo		NULL	Aufruhr	innere Aufruhr
ekzalt.0o.PSI	ekzalto		NULL	Überspanntheit	
ekzalt.0o.PSI	ekzaltiĝo		NULL	Überspanntheit	
ekzame.0i	ekzameni		NULL	NULL	NULL
ekzame.0i.PED	ekzameni	2	NULL	prüfen	
ekzame.0i.PED	ekzameni	2	NULL	examinieren	
ekzame.0i.PED	ekzameni	2	NULL	mustern	
ekzame.0i.esplori	ekzameni	1	NULL	untersuchen	
ekzame.0i.esplori	ekzameni	1	NULL	prüfen	
ekzame.0igxi	ekzameniĝi		NULL	NULL	NULL
ekzame.0igxi.KOMUNE	ekzameniĝi		NULL	NULL	NULL
ekzame.0isto	ekzamenisto		NULL	NULL	NULL
ekzame.0isto.KOMUNE	ekzamenisto		NULL	NULL	NULL
ekzame.0o	ekzameno		NULL	NULL	NULL
ekzame.0o.PED	ekzameno	2	NULL	Prüfung	
ekzame.0o.PED	ekzameno	2	NULL	Examen	
ekzame.0o.PED	ekzameno	2	NULL	Musterung	
ekzame.0o.PED	ekzameno	2	NULL	Leistungskontrolle	
ekzame.0o.esploro	ekzameno	1	NULL	Untersuchung	
ekzame.0o.esploro	ekzameno	1	NULL	Prüfung	
ekzant.0o	ekzantemo		NULL	Ausschlag	
ekzant.0o	ekzantemo		NULL	Hautausschlag	
ekzant.0o	ekzantemo		NULL	Exanthem	Exanthem [fak]
ekzant.0o.MED	ekzantemo		NULL	Ausschlag	
ekzant.0o.MED	ekzantemo		NULL	Hautausschlag	
ekzant.0o.MED	ekzantemo		NULL	Exanthem	Exanthem [fak]
ekzark.0o	ekzarko		NULL	Exarch	
ekzark.0o	ekzarĥo		NULL	Exarch	
ekzark.0o.KRI	ekzarko	2	NULL	Exarch	
ekzark.0o.KRI	ekzarĥo	2	NULL	Exarch	
ekzark.0o.RANGO	ekzarko	1	NULL	Exarch	
ekzark.0o.RANGO	ekzarĥo	1	NULL	Exarch	
ekzege.0isto	ekzegezisto		NULL	Interpret	
ekzege.0isto	ekzegezisto		NULL	Textausleger	
ekzege.0isto	ekzegezisto		NULL	Bibelausleger	
ekzege.0isto	ekzegezisto		NULL	Exeget	
ekzege.0o	ekzegezo		NULL	Textauslegung	
ekzege.0o	ekzegezo		NULL	Bibelauslegung	
ekzege.0o	ekzegezo		NULL	Exegese	
ekzeku.0ejo	ekzekutejo		NULL	NULL	NULL
ekzeku.0ejo.JUR	ekzekutejo		NULL	NULL	NULL
ekzeku.0i	ekzekuti		NULL	hinrichten	
ekzeku.0i	ekzekuti		NULL	exekutieren	
ekzeku.0i.JUR	ekzekuti		NULL	hinrichten	
ekzeku.0i.JUR	ekzekuti		NULL	exekutieren	
ekzeku.0isto	ekzekutisto		NULL	Henker	
ekzeku.0isto	ekzekutisto		NULL	Scharfrichter	
ekzeku.0isto.JUR	ekzekutisto		NULL	Henker	
ekzeku.0isto.JUR	ekzekutisto		NULL	Scharfrichter	
ekzeku.0o	ekzekuto		NULL	Hinrichtung	
ekzeku.0o	ekzekuto		NULL	Exekution	
ekzeku.0o.JUR	ekzekuto		NULL	Hinrichtung	
ekzeku.0o.JUR	ekzekuto		NULL	Exekution	
ekzeku.elektro0i	elektroekzekuti		NULL	auf dem elektrischen Stuhl hinrichten	
ekzeku.elektro0i.JUR	elektroekzekuti		NULL	auf dem elektrischen Stuhl hinrichten	
ekzekuci.0i	ekzekucii		NULL	NULL	NULL
ekzekuci.0i.JUR	ekzekucii		NULL	vollstrecken	vollstrecken (Jur.)
ekzekuci.0isto	ekzekuciisto		NULL	NULL	NULL
ekzekuci.0isto.JUR	ekzekuciisto		NULL	Gerichtsvollzieher	
ekzekutiv.0o	ekzekutivo		NULL	NULL	NULL
ekzekutiv.0o.POL	ekzekutivo		NULL	Exekutive	
ekzem.0o	ekzemo		NULL	Ekzem	
ekzem.0o	ekzemo		NULL	Juckflechte	
ekzem.0o	ekzemo		NULL	Dermatitis	
ekzem.0o.MED	ekzemo		NULL	Ekzem	
ekzem.0o.MED	ekzemo		NULL	Juckflechte	
ekzem.0o.MED	ekzemo		NULL	Dermatitis	
ekzemp.0e	ekzemple		NULL	Beispiel	zum Beispiel
ekzemp.0e	ekzemple		NULL	beispielsweise	
ekzemp.0e.ARG	ekzemple		NULL	Beispiel	zum Beispiel
ekzemp.0e.ARG	ekzemple		NULL	beispielsweise	
ekzemp.0igi	ekzempligi		NULL	illustrieren	mit Beispielen illustrieren
ekzemp.0igi	ekzempligi		NULL	erläutern	an Hand von Beispielen erläutern
ekzemp.0igi	ekzempligi		NULL	ausführen	beispielhaft ausführen
ekzemp.0igi.KOMUNE	ekzempligi		NULL	illustrieren	mit Beispielen illustrieren
ekzemp.0igi.KOMUNE	ekzempligi		NULL	erläutern	an Hand von Beispielen erläutern
ekzemp.0igi.KOMUNE	ekzempligi		NULL	ausführen	beispielhaft ausführen
ekzemp.0o	ekzemplo		ekz_27	Beispiel	
ekzemp.0o	ekzemplo		ekz_27	Muster	
ekzemp.0o	ekzemplo		ekz_27	Vorbild	
ekzemp.0o.KOMUNE	ekzemplo		ekz_27	Beispiel	
ekzemp.0o.KOMUNE	ekzemplo		ekz_27	Muster	
ekzemp.0o.KOMUNE	ekzemplo		ekz_27	Vorbild	
ekzemp.kontraux0o	kontraŭekzemplo		NULL	Gegenbeispiel	
ekzemp.kontraux0o.KOMUNE	kontraŭekzemplo	1	NULL	Gegenbeispiel	
ekzemp.kontraux0o.MAT	kontraŭekzemplo	2	NULL	Gegenbeispiel	
ekzemp.sen0a	senekzempla		NULL	beispiellos	
ekzemp.sen0a.okazo	senekzempla		NULL	beispiellos	
ekzemp1.0o	ekzemplero		NULL	Exemplar	
ekzemp1.prov0o	provekzemplero		NULL	Probeexemplar	
ekzerc.0ado	ekzercado		NULL	Übung	
ekzerc.0ado	ekzercado		NULL	Drill	
ekzerc.0ado	ekzercado		NULL	Training	
ekzerc.0ado.PED	ekzercado		NULL	Übung	
ekzerc.0ado.PED	ekzercado		NULL	Drill	
ekzerc.0ado.PED	ekzercado		NULL	Training	
ekzerc.0aro	ekzercaro		NULL	Übungsreihe	
ekzerc.0aro.PED	ekzercaro		NULL	Übungsreihe	
ekzerc.0i	ekzerci		NULL	NULL	NULL
ekzerc.0i.PED	ekzerci	1	NULL	üben (sich, mit)	
ekzerc.0i.PED	ekzerci	1	NULL	exerzieren	exerzieren (soldatojn)
ekzerc.0i.PED	ekzerci	1	NULL	ausbilden	
ekzerc.0i.apliki	ekzerci	2	NULL	ausüben	
ekzerc.0i.apliki	ekzerci	2	NULL	einüben	
ekzerc.0i.apliki	ekzerci	2	NULL	praktizieren	
ekzerc.0igxi	ekzerciĝi		NULL	üben	sich üben
ekzerc.0igxi.PED	ekzerciĝi		NULL	üben	sich üben
ekzerc.0iteco	ekzerciteco		NULL	Geübtheit	
ekzerc.0iteco	ekzerciteco		NULL	Gewandtheit	
ekzerc.0iteco	ekzerciteco		NULL	Geschicklichkeit	
ekzerc.0iteco.PED	ekzerciteco		NULL	Geübtheit	
ekzerc.0iteco.PED	ekzerciteco		NULL	Gewandtheit	
ekzerc.0iteco.PED	ekzerciteco		NULL	Geschicklichkeit	
ekzerc.0o	ekzerco		NULL	Übung	
ekzerc.0o.PED	ekzerco		NULL	Übung	
ekzerc.stil0o	stilekzerco		NULL	Stilübung	
ekzerc.stil0o.PED	stilekzerco		NULL	Stilübung	
ekzerg.0o	ekzergo		NULL	Inschrift	Platz für die Inschrift
ekzerg.0o	ekzergo		NULL	Inschrift	
